id,name__en,name,wikipedia__en,image,gender,identifier__ISNI,identifier__VIAF,identifier__GND,identifier__LCAuth,identifier__SUDOC,birth_date,death_date,identifier__freebase,given_name,identifier__NTA,identifier__Oxforddnb,identifier__Munzinger,family_name,identifier__MusicBrainz,name__de,name__es,name__fr,name__hi,name__id,name__io,name__ja,name__jv,name__ko,name__ms,name__oc,name__pt,name__ru,name__sv,name__th,name__zh,name__de_ch,name__en_ca,name__en_gb,name__pt_br,name__ca,name__ta,name__it,name__uk,name__nb,name__da,name__nn,name__nl,name__fa,wikipedia__de,wikipedia__es,wikipedia__fa,wikipedia__fr,wikipedia__hi,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__ko,wikipedia__ms,wikipedia__oc,wikipedia__pt,wikipedia__ru,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__uk,wikipedia__zh,original_wikiname,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ml,name__vi,name__sh,name__bcl,name__ar,name__tr,name__fi,name__tl,name__min,name__az,name__bn,wikipedia__ar,wikipedia__az,wikipedia__bcl,wikipedia__bn,wikipedia__commons,wikipedia__da,wikipedia__fi,wikipedia__min,wikipedia__ml,wikipedia__no,wikipedia__pl,wikipedia__sh,wikipedia__tl,wikipedia__tr,wikipedia__vi,identifier__BNF,identifier__CANTIC,twitter,wikipedia__nl,identifier__FIFA,occupation,name__cy,name__hu,website,facebook,identifier__FAST,name__nds,name__vmf,name__eu,name__my,wikipedia__eu,wikipedia__my,identifier__Britannica,identifier__google_knowledge,wikipedia__enwikiquote,name__ky,wikipedia__ky,identifier__NLAtrove,name__br,name__co,name__ro,name__ty,name__sco,name__pa,wikipedia__pa,wikipedia__sco,wikipedia__simple,name__cs,identifier__bigenc_ru,identifier__snac,identifier__quora,name__qu,name__et,name__eo,name__is,name__hak,name__mk,name__be_tarask,name__ne,name__kk_arab,name__kk_cn,name__kk_tr,name__kk_kz,name__kk_cyrl,name__kk_latn,name__nan,name__be,name__he,name__lv,name__li,name__yue,name__sa,name__war,name__bg,name__mr,name__km,name__kk,name__sr,name__new,name__si,name__la,name__mg,name__lzh,name__pnb,name__wuu,name__yi,name__ur,name__ba,name__ka,name__sd,name__tt,name__vo,name__hy,name__lb,name__lo,name__mn,name__te,name__gu,name__gl,name__ast,name__el,name__kn,name__zh_mo,name__zh_my,wikipedia__arwikiquote,wikipedia__ast,wikipedia__ba,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__ca,wikipedia__cs,wikipedia__cy,wikipedia__dewikiquote,wikipedia__el,wikipedia__enwikinews,wikipedia__eo,wikipedia__et,wikipedia__gu,wikipedia__hak,wikipedia__he,wikipedia__hu,wikipedia__hy,wikipedia__is,wikipedia__ka,wikipedia__kk,wikipedia__km,wikipedia__kn,wikipedia__la,wikipedia__lb,wikipedia__li,wikipedia__lo,wikipedia__lv,wikipedia__mg,wikipedia__mk,wikipedia__mn,wikipedia__mr,wikipedia__ne,wikipedia__new,wikipedia__nn,wikipedia__nnwikiquote,wikipedia__plwikiquote,wikipedia__pnb,wikipedia__qu,wikipedia__ro,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sa,wikipedia__sd,wikipedia__sr,wikipedia__te,wikipedia__thwikiquote,wikipedia__tt,wikipedia__ukwikiquote,wikipedia__ur,wikipedia__vo,wikipedia__war,wikipedia__wuu,wikipedia__yi,wikipedia__zh_classical,wikipedia__zh_min_nan,wikipedia__zh_yue,wikipedia__zhwikiquote,identifier__IMDB,identifier__NDL,identifier__NNDB,identifier__wikitree,identifier__CSPAN,name__sk,name__yo,name__lt,name__ckb,name__fo,name__kl,name__uz,wikipedia__ckb,wikipedia__eowikinews,wikipedia__lt,wikipedia__uz,wikipedia__yo,identifier__OLID,name__lmo,identifier__ioc_athlete,identifier__NLA,identifier__NPG,identifier__britishmuseum,identifier__NLI,instagram,wikipedia__si,identifier__GTAA,wikipedia__itwikiquote,name__so,name__bs,name__ace,wikipedia__ace,wikipedia__bswikiquote,wikipedia__so,wikipedia__trwikiquote,identifier__nyt_topic,wikipedia__gl
Q7282661,"Rafidah Aziz","Rafidah Aziz","Rafidah Aziz",https://upload.wikimedia.org/wikipedia/commons/5/51/RAFIDAHAZIZ.JPG,female,,50993853,,n97905191,,1943-11-04,,,,,,,,,"Rafidah Aziz","Rafidah Aziz","Rafidah Aziz",,"Rafidah Aziz",,,,,"Rafidah Aziz",,,,"Rafidah Aziz",,"拉菲达",,,,,,,,,"Rafidah Aziz","Rafidah Aziz","Rafidah Aziz","Rafidah Aziz",,,,,,,"Rafidah Aziz",,,,,,"Rafidah Aziz",,,,,,,,"拉菲达","Rafidah Aziz",,,,,,,,"റാഫിദ അസീസ്",,,,,,,,,,,,,,,,,,,"റാഫിദ അസീസ്",,,,,,,,,,,,politician,,"Rafidah Aziz",,,411709,,,,,,,,,"Rafidah Aziz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7283421,"Rahim Thamby Chik","Rahim Thamby Chik","Abdul Rahim Thamby Chik",,male,,33592105,,n89214677,,1950-04-10,,,Rahim,,,,,,"Rahim Thamby Chik",,"Rahim Thamby Chik",,,,,,,"Rahim Thamby Chik",,,,"Rahim Thamby Chik",,,,,,,,,,,"Rahim Thamby Chik","Rahim Thamby Chik","Rahim Thamby Chik","Rahim Thamby Chik",,,,,,,,,,,,,"Rahim Thamby Chik",,,,,,,,,"Abdul Rahim Thamby Chik",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,314413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7284365,"Raime Unggi","Raime Unggi","Raime Unggi",,male,,,,,,1970,,,,,,,,,"Raime Unggi",,,,"Raime Unggi",,,,,"Raime Unggi",,,,,,"莱密乌京",,,,,,,"Raime Bin Unggi",,,,,"Raime Unggi",,,,,,,"Raime Unggi",,,,,,"Raime Bin Unggi",,,,,,,,"莱密乌京","Raime Unggi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7289724,"Ramli Ngah Talib","Ramli Ngah Talib","Ramli Ngah Talib",https://upload.wikimedia.org/wikipedia/commons/4/48/Tansri5.jpg,male,,8950493,,n88246888,160110939,1941-03-16,,,,,,,,,"Ramli Ngah Talib",,"Ramli Ngah Talib",,,,,,,"Ramli Ngah Talib",,,,"Ramli Ngah Talib",,,,,,,,,,,"Ramli Ngah Talib","Ramli Ngah Talib","Ramli Ngah Talib","Ramli Ngah Talib",,,,,,,,,,,,,"Ramli Ngah Talib",,,,,,,,,"Ramli Ngah Talib",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,258700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7294898,"Rashid Din","Rashid Din","Rashid Din",,male,,,,,,1946-07-29,,/m/09rv6vx,Rashid,,,,,,"Rashid Din",,,,"Rashid Din",,,,,"Rashid Din",,,,"Rashid Din",,"拉昔丁",,,,,,,,,"Rashid Din","Rashid Din","Rashid Din","Rashid Din",,,,,,,"Rashid Din",,,,,,"Rashid Din",,,,,,,,"拉昔丁","Rashid Din",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7302622,"Ab. Halim Bin Ab. Rahman","Ab. Halim Bin Ab. Rahman",,,male,,,,,,,,,,,,,,,,,,,,,,,,"Ab. Halim Bin Ab. Rahman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ab. Halim Bin Ab. Rahman",,,,,,,,,"Ab. Halim Bin Ab. Rahman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7302713,"Abd Rahman bin Ariffin","Abd Rahman bin Ariffin",,,male,,,,,,,,,,,,,,,,,,,,,,,,"Abd Rahman bin Ariffin",,,,,,,,,,,,,"Abd Rahman bin Ariffin",,,,,,,,,,,,,,,,,,"Abd Rahman bin Ariffin",,,,,,,,,"Abd Rahman bin Ariffin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7302717,"Abd Rahman bin Ibrahim","Abd Rahman bin Ibrahim",,,male,,,,,,,,,,,,,,,,,,,,,,,,"Abd Rahman bin Ibrahim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Abd Rahman bin Ibrahim",,,,,,,,,"Abd Rahman bin Ibrahim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q73142,"Hasan Mohamed Ali","Hasan Mohamed Ali","Hasan Mohamed Ali",https://upload.wikimedia.org/wikipedia/commons/d/d0/Hassan_Ali_ketika_ditemuramah_pemberita.jpg,male,,,,,,1947-11-28,,/m/0c03d5s,Hasan,,,,,,"Hasan Mohamed Ali",,"Hasan Mohamed Ali",,,,,,,"Hasan Mohd Ali",,,,"Hasan Mohd Ali",,"哈山莫哈末阿里",,,,,,,,,"Hasan Mohd Ali","Hasan Mohd Ali","Hasan Mohd Ali","Hasan Mohamed Ali",,,,,,,,,,,,,"Hasan Mohd Ali",,,,,,,,"哈山莫哈末阿里","Hasan Mohamed Ali",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7321947,"Chong Hon Nyan","Chong Hon Nyan","Chong Hon Nyan",,male,,,,,,1924,,,,,,,,,,,,,,,,,,"Chong Hon Nyan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Chong Hon Nyan",,,,,,,,,"Chong Hon Nyan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7326476,"Richard Ho Ung Hun","Richard Ho Ung Hun","Richard Ho Ung Hun",,male,,,,,,1927-01-20,2008-02-04,,Richard,,,,,,"Richard Ho Ung Hun",,"Richard Ho Ung Hun",,,,,,,"Richard Ho Ung Hun",,,,"Richard Ho Ung Hun",,,,,,,,,,,"Richard Ho Ung Hun","Richard Ho Ung Hun","Richard Ho Ung Hun","Richard Ho Ung Hun",,,,,,,,,,,,,"Richard Ho Ung Hun",,,,,,,,,"Richard Ho Ung Hun",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7328680,"Richard Riot Jaem","Richard Riot Jaem","Richard Riot Jaem",,male,,,,,,1951-12-01,,,Richard,,,,,,"Richard Riot Jaem",,"Richard Riot Jaem",,"Richard Riot Jaem",,,,,"Richard Riot Jaem",,,,"Richard Riot Jaem",,"利察烈",,,,,,,,,"Richard Riot Jaem","Richard Riot Jaem","Richard Riot Jaem","Richard Riot Jaem",,,,,,,"Richard Riot Jaem",,,,,,"Richard Riot Jaem",,,,,,,,"利察烈","Richard Riot Jaem",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7333551,"Fatimah Abdul Majid","Fatimah Abdul Majid","Fatimah Abdul Majid",,female,,,,,,,2013-04-12,,,,,,,,"Fatimah Abdul Majid",,"Fatimah Abdul Majid",,,,,,,"Fatimah Abdul Majid",,,,"Fatimah Abdul Majid",,,,,,,,,,,"Fatimah Abdul Majid","Fatimah Abdul Majid","Fatimah Abdul Majid","Fatimah Abdul Majid",,,,,,,,,,,,,"Fatimah Abdul Majid",,,,,,,,,"Fatimah Abdul Majid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,"Fatimah Abdul Majid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7338974,,"Ghazali bin Ibrahim",,,,,,,,,,,,,,,,,,,,,,,,,,,"Ghazali bin Ibrahim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ghazali bin Ibrahim",,,,,,,,,"Ghazali bin Ibrahim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7346728,"Robert Lau Hoi Chew","Robert Lau Hoi Chew","Robert Lau Hoi Chew",https://upload.wikimedia.org/wikipedia/commons/9/91/Robert_Lau_Hoi_Chew.jpg,male,,,,,,1942-09-15,2010-04-09,,Robert,,,,,,"Robert Lau Hoi Chew",,"Robert Lau Hoi Chew",,"Robert Lau Hoi Chew",,,,,"Robert Lau Hoi Chew",,,,"Robert Lau Hoi Chew",,,,"Robert Lau Hoi Chew","Robert Lau Hoi Chew",,,,,,"Robert Lau Hoi Chew","Robert Lau Hoi Chew","Robert Lau Hoi Chew","Robert Lau Hoi Chew",,,,,,,"Robert Lau Hoi Chew",,,,,,"Robert Lau Hoi Chew",,,,,,,,,"Robert Lau Hoi Chew",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,"Robert Lau Hoi Chew","Robert Lau Hoi Chew",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7356653,"Joseph Kurup","Joseph Kurup","Joseph Kurup",https://upload.wikimedia.org/wikipedia/commons/0/00/Tan_Sri_Joseph_Kurup.jpg,male,,,,,,1944-12-15,,/m/0bmcjfj,Joseph,,,,,,"Joseph Kurup",,"Joseph Kurup",,"Joseph Kurup",,"ジョセフ・クルップ",,,"Joseph Kurup",,,,"Joseph Kurup",,"佐瑟古律",,,,,,,,,"Joseph Kurup","Joseph Kurup","Joseph Kurup","Joseph Kurup",,,,,,,"Joseph Kurup",,,,,,"Joseph Kurup",,,,,,,,"佐瑟古律","Joseph Kurup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7359725,"Rohani Abdul Karim","Rohani Abdul Karim","Rohani Abdul Karim",,female,,,,,,1955-01-03,,,,,,,,,"Rohani Abdul Karim",,,,"Rohani Abdul Karim",,,,,"Rohani Abdul Karim",,,,"Rohani Abdul Karim",,"罗哈妮阿都卡琳",,,,,,,,,"Rohani Abdul Karim","Rohani Abdul Karim","Rohani Abdul Karim","Rohani Abdul Karim",,,,,,,"Rohani Abdul Karim",,,,,,"Rohani Abdul Karim",,,,,,,,"罗哈妮阿都卡琳","Rohani Abdul Karim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7365021,"Ronald Kiandee","Ronald Kiandee","Ronald Kiandee",https://upload.wikimedia.org/wikipedia/commons/8/83/Ronald_Kiandee_Senate_of_Poland.JPG,male,,,,,,1961-01-10,,,Ronald,,,,,,"Ronald Kiandee",,,,"Ronald Kiandee",,,,,"Ronald Kiandee",,,,"Ronald Kiandee",,"罗纳",,,,,,,,,"Ronald Kiandee","Ronald Kiandee","Ronald Kiandee","Ronald Kiandee",,,,,,,"Ronald Kiandee",,,,,,"Ronald Kiandee",,,,,,,,"罗纳","Ronald Kiandee",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7369086,"Rosnah Shirlin","Rosnah Shirlin","Rosnah Shirlin",https://upload.wikimedia.org/wikipedia/commons/d/da/Rosnah_Shirlin.jpg,female,,,,,,1972-07-10,,,,,,,,,"Rosnah Shirlin",,,,"Rosnah Shirlin",,"ロスナー・シーリン",,,"Rosnah Rashid Shirlin",,,,"Rosnah Rashid Shirlin",,"罗斯娜拉昔茜琳",,,,,,,,,"Rosnah Rashid Shirlin","Rosnah Rashid Shirlin","Rosnah Rashid Shirlin","Rosnah Shirlin",,,,,,,"Rosnah Shirlin",,,,,,"Rosnah Rashid Shirlin",,,,,,,,"罗斯娜拉昔茜琳","Rosnah Shirlin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7378336,"Lim Bee Kau","Lim Bee Kau",,,,,,,,,,,,,,,,,,,,,,,,,,,"Lim Bee Kau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Lim Bee Kau",,,,,,,,,"Lim Bee Kau",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7387687,"S. Manikavasagam","S. Manikavasagam","S. Manikavasagam",,male,,,,,,1965-06-27,,,S.,,,,,,,,,,"S. Manikavasagam",,,,,"Manikavasagam Sundaram",,,,"Manikavasagam Sundaram",,"马尼卡瓦沙甘",,,,,,,,,"Manikavasagam Sundaram","Manikavasagam Sundaram","Manikavasagam Sundaram","S. Manikavasagam",,,,,,,"S. Manikavasagam",,,,,,"Manikavasagam Sundaram",,,,,,,,"马尼卡瓦沙甘","S. Manikavasagam",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7387905,"S. Sothinathan","S. Sothinathan","S. Sothinathan",,male,,,,,,1960-04-04,,,S.,,,,,,,,,,,,,,,"S. Sothinathan",,,,"S. Sothinathan",,,,,,,,,,,"S. Sothinathan","S. Sothinathan","S. Sothinathan","S. Sothinathan",,,,,,,,,,,,,"S. Sothinathan",,,,,,,,,"S. Sothinathan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7388549,,"Mohd Hayati Bin Othman",,,male,,,,,,,,,,,,,,,,,,,,,,,,"Mohd Hayati Bin Othman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Mohd Hayati Bin Othman",,,,,,,,,"Mohd Hayati Bin Othman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q73962,"Mohamed Azmin Ali","Mohamed Azmin Ali","Mohamed Azmin Ali",https://upload.wikimedia.org/wikipedia/commons/9/99/Azmin_MP_Kepong.jpg,male,,,,,,1964-08-25,,/m/0421q4x,Mohamed,,,,,,"Mohamed Azmin Ali","Mohamed Azmin Ali","Mohamed Azmin Ali",,"Azmin Ali",,,,,"Mohamed Azmin Ali",,,,"Mohamed Azmin Ali",,"阿兹敏阿里",,,,,,"அஸ்மின் அலி",,,"Mohamed Azmin Ali","Mohamed Azmin Ali","Mohamed Azmin Ali","Azmin Ali",,,,,,,"Azmin Ali",,,,,,"Mohamed Azmin Ali",,,,,"அஸ்மின் அலி",,,"阿兹敏阿里","Mohamed Azmin Ali",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,"Mohamed Azmin Ali",http://blog.azminali.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q7400032,"Saifuddin Abdullah","Saifuddin Abdullah","Saifuddin Abdullah",https://upload.wikimedia.org/wikipedia/commons/2/26/Penarafan.JPG,male,,,,,,1961-01-27,,,,,,,,,"Saifuddin Abdullah",,,,"Saifuddin Abdullah",,,,,"Saifuddin Abdullah",,,,"Saifuddin Abdullah",,"赛夫丁阿都拉",,,,,,,,,"Saifuddin Abdullah","Saifuddin Abdullah","Saifuddin Abdullah","Saifuddin Abdullah",,,,,,,"Saifuddin Abdullah",,,,,,"Saifuddin Abdullah",,,,,,,,"赛夫丁阿都拉","Saifuddin Abdullah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
