id,name__et,name__it,name,wikipedia__et,image,gender,birth_date,given_name,original_wikiname,wikipedia__commons,name__de,name__pl,name__ru,name__fr,name__en,name__lt,name__da,name__sk,name__sl,name__fi,name__ca,name__cs,name__hr,name__la,name__pt,name__ro,name__sv,name__nl,name__es,name__nb,name__nn,name__hu,wikipedia__da,wikipedia__de,wikipedia__en,wikipedia__fr,wikipedia__it,wikipedia__lt,wikipedia__nl,wikipedia__pl,wikipedia__ru,wikipedia__sv,occupation,identifier__freebase,identifier__EuroparlMEP,name__uk,wikipedia__fi,wikipedia__la,wikipedia__uk,name__af,name__an,name__ast,name__bar,name__br,name__bs,name__co,name__cy,name__eo,name__eu,name__fur,name__ga,name__gd,name__gl,name__gsw,name__is,name__lb,name__li,name__lij,name__lmo,name__nap,name__nds,name__nds_nl,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sco,name__sq,name__tr,name__vec,name__vls,name__wa,identifier__VIAF,identifier__LCAuth,name__lv,wikipedia__lv,website,identifier__IMDB,identifier__MusicBrainz,identifier__AlloCine,identifier__discogs,identifier__allmovie,identifier__SFDb,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__ISNI,identifier__BNF,identifier__SUDOC,identifier__NTA,identifier__PACE,identifier__etis_ee,name__ja,wikipedia__ja,wikipedia__tr,name__bm,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__frc,name__frp,name__ia,name__id,name__ie,name__io,name__jam,name__kab,name__kg,name__mg,name__min,name__ms,name__nrm,name__oc,name__pap,name__prg,name__pt_br,name__rgn,name__sr_el,name__sw,name__vi,name__vmf,name__vo,name__wo,name__zu,wikipedia__ca,wikipedia__es,wikipedia__plwikiquote,wikipedia__ro,identifier__GND,identifier__elonet,identifier__DNF,name__hy,wikipedia__hy,identifier__google_knowledge,name__zh,name__he,name__bg,name__be,name__el,name__fa,name__zh_cn,name__zh_hans,name__ka,name__ko,wikipedia__be,wikipedia__bg,wikipedia__cs,wikipedia__el,wikipedia__enwikiquote,wikipedia__fa,wikipedia__he,wikipedia__hu,wikipedia__io,wikipedia__is,wikipedia__ka,wikipedia__liwikiquote,wikipedia__no,wikipedia__oc,wikipedia__zh,identifier__Munzinger,identifier__FAST,death_date,wikipedia__pt,wikipedia__etwikiquote,wikipedia__nn,family_name,twitter,wikipedia__id,name__az,wikipedia__az,name__ar,name__ta,name__mk,name__hsb,name__tpi,wikipedia__ar,wikipedia__ast,wikipedia__hsb,wikipedia__ie,wikipedia__ko,wikipedia__lb,wikipedia__ruwikinews,wikipedia__ta,wikipedia__tpi,wikipedia__vi,identifier__parlement,name__yo,name__sr,name__se,wikipedia__eo,wikipedia__eu,wikipedia__fiwikiquote,wikipedia__ga,wikipedia__gl,wikipedia__sco,wikipedia__se,wikipedia__simple,wikipedia__sl,wikipedia__sr,wikipedia__yo,identifier__NNDB,identifier__GTAA,name__mn,name__vro,wikipedia__fiu_vro,wikipedia__mn,identifier__IIAF,name__fo,name__zh_hant,name__zh_hk,name__zh_sg,name__zh_tw,name__be_tarask,wikipedia__be_x_old,wikipedia__ukwikiquote
Q4250802,"Mihhail Kõlvart",,"Mihhail Kõlvart","Mihhail Kõlvart",https://upload.wikimedia.org/wikipedia/commons/6/61/Mihhail-Kolvart.JPG,male,1977-11-24,,"Mihhail Kõlvart","Category:Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Кылварт, Михаил","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart","Mihhail Kõlvart",,,,,,,,,,,,,"Кылварт, Михаил",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q438802,"Kristiina Ojuland",,"Kristiina Ojuland","Kristiina Ojuland","https://upload.wikimedia.org/wikipedia/commons/6/6a/Ojuland_2014_by_Ave_Maria_Mõistlik.IMG_4740.JPG",female,1966-12-17,Kristiina,"Kristiina Ojuland","Category:Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Оюланд, Кристийна","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland","Kristiina Ojuland",,,"Kristiina Ojuland","Kristiina Ojuland","Оюланд, Кристийна",,politician,/m/039vv6,97230,"Крістійна Оюланд","Kristiina Ojuland",,"Крістійна Оюланд",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39146285352115371298,,,,,,,,,,,,,,,,,,3557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1099857406,,,,,,"克里斯蒂娜·O",,,,,,,,"კრისტიინა ოიულანდი",,,,,,,,,,,,"კრისტიინა ოიულანდი",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q439102,"Ene Ergma",,"Ene Ergma","Ene Ergma",https://upload.wikimedia.org/wikipedia/commons/4/49/IRL_Ene_Ergma.jpg,female,1944-02-29,Ene,"Ene Ergma","Category:Ene Ergma","Ene Ergma","Ene Ergma","Эргма, Эне","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma","Ene Ergma",,,"Ene Ergma","Ene Ergma","Ene Ergma",,,,"Ene Ergma","Эргма, Эне",,physicist,/m/0fx21d,,,"Ene Ergma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302871986,,,,,,,,,,,,,,,,,,,a06d0389-9fb9-42fb-b7dd-1507983e853e,"エネ・エルグマ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"恩娜·愛爾瑪",,,"Эне Эргма",,,,,"ენე ერგმა",,"Энэ Эргма",,,,,,,,,,"ენე ერგმა",,,,,,,,,,,Ergma,,,,,,,,,,,,,,,,"Категория:Эне Эргма",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q449851,"Mailis Reps",,"Mailis Reps","Mailis Reps","https://upload.wikimedia.org/wikipedia/commons/c/ca/Reps_2014_by_Ave_Maria_Mõistlik.IMG_5167.JPG",female,1975-01-13,Mailis,"Mailis Reps","Category:Mailis Reps","Mailis Reps","Mailis Reps","Репс, Майлис","Mailis Reps","Mailis Reps",,"Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps","Mailis Reps",,"Mailis Reps","Mailis Reps","Mailis Reps",,,,"Mailis Reps","Репс, Майлис","Mailis Reps",politician,/m/09919l,,,"Mailis Reps",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q449939,"Laine Randjärv",,"Laine Randjärv","Laine Randjärv","https://upload.wikimedia.org/wikipedia/commons/5/52/RE_Laine_Randjärv.jpg",female,1964-07-30,,"Laine Randjärv","Category:Laine Randjärv","Laine Randjärv","Laine Randjärv","Рандъярв, Лайне","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv","Laine Randjärv",,"Laine Randjärv","Laine Randjärv","Laine Randjärv",,,,"Laine Randjärv","Рандъярв, Лайне",,politician,/m/027b77_,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300033728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Laine Randjärv",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q450523,"Eiki Nestor",,"Eiki Nestor","Eiki Nestor",https://upload.wikimedia.org/wikipedia/commons/1/15/SDE_Eiki_Nestor.jpg,male,1953-09-05,Eiki,"Eiki Nestor","Category:Eiki Nestor","Eiki Nestor","Eiki Nestor",,"Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor","Eiki Nestor",,"Eiki Nestor","Eiki Nestor","Eiki Nestor",,,,"Eiki Nestor",,,politician,/m/08vqmp,,"Ейкі Нестор",,,"Ейкі Нестор",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312882007,,,,,,,,,,,,,,,,,,3659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"埃基·內斯托爾",,,,,,,,,,,,,,,,,,,,,,,,"埃基·內斯托爾",,,,,,,Nestor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q458003,"Keit Pentus-Rosimannus","Keit Pentus-Rosimannus","Keit Pentus-Rosimannus","Keit Pentus-Rosimannus","https://upload.wikimedia.org/wikipedia/commons/4/4b/Keit_Pentus,_2011.jpg",female,1976-03-03,,"Keit Pentus-Rosimannus","Category:Keit Pentus","Keit Pentus-Rosimannus","Keit Pentus","Пентус-Розиманнус, Кейт","Keit Pentus","Keit Pentus-Rosimannus","Keit Pentus","Keit Pentus","Keit Pentus","Keit Pentus","Keit Pentus-Rosimannus","Keit Pentus","Keit Pentus","Keit Pentus","Keit Pentus-Rosimannus","Keit Pentus","Keit Pentus","Keit Pentus","Keit Pentus-Rosimannus","Keit Pentus-Rosimannus","Keit Pentus-Rosimannus","Keit Pentus-Rosimannus","Keit Pentus-Rosimannus",,"Keit Pentus-Rosimannus","Keit Pentus-Rosimannus","Keit Pentus-Rosimannus","Keit Pentus-Rosimannus",,"Keit Pentus-Rosimannus","Keit Pentus-Rosimannus","Пентус-Розиманнус, Кейт","Keit Pentus-Rosimannus",politician,/m/05f99hv,,"Кейт Пентус-Розіманнус","Keit Pentus-Rosimannus","Keit Pentus-Rosimannus","Кейт Пентус-Розіманнус",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q460589,"Vilja Savisaar-Toomast",,"Vilja Savisaar-Toomast","Vilja Toomast",https://upload.wikimedia.org/wikipedia/commons/2/2e/RK_Vilja_Savisaar-Toomast.jpg,female,1962-08-15,Vilja,"Vilja Toomast","Category:Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Сависаар-Тоомаст, Вилья","Vilja Toomast","Vilja Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Vilja Toomast",,,,"Vilja Savisaar-Toomast","Vilja Savisaar-Toomast","Сависаар-Тоомаст, Вилья",,politician,/m/02z3kwj,97308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36195482,n97030169,,,,,,,,,,,,,"0000 0000 3325 7567",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q465437,"Urve Palo","Urve Palo","Urve Palo","Urve Palo",https://upload.wikimedia.org/wikipedia/commons/0/04/SDE_Urve_Palo.jpg,female,1972-07-10,Urve,"Urve Palo","Category:Urve Palo","Urve Palo","Urve Palo",,"Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo","Urve Palo",,"Urve Palo","Urve Palo","Urve Palo","Urve Palo",,,"Urve Palo",,"Urve Palo",politician,/m/02qh65x,,,"Urve Palo",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Urve Palo","Urve Palo",http://www.urvepalo.ee/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4755832,"Andrei Korobeinik","Andrei Korobeinik","Andrei Korobeinik","Andrei Korobeinik",https://upload.wikimedia.org/wikipedia/commons/4/44/RE_Andrei_Korobeinik.jpg,male,1980-11-05,Andrei,"Andrei Korobeinik","Category:Andrei Korobeinik","Andrei Korobeinik",,,"Andrei Korobeinik","Andrei Korobeinik",,,,,,,,,,,,,"Andrei Korobeinik","Andrei Korobeinik",,,,,,"Andrei Korobeinik",,,,,,,,investor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4756115,"Andres Herkel",,"Andres Herkel","Andres Herkel",https://upload.wikimedia.org/wikipedia/commons/c/c7/IRL_Andres_Herkel.jpg,male,1962-08-14,Andres,"Andres Herkel","Category:Andres Herkel","Andres Herkel","Andres Herkel",,"Andres Herkel","Andres Herkel",,,,,,,,,,,,,,,,,,,"Andres Herkel","Andres Herkel","Andres Herkel",,,,"Andres Herkel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26379763,n98058124,,,http://www.herkel.net,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"安德烈斯·赫克爾",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q509232,"Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu",https://upload.wikimedia.org/wikipedia/commons/e/e6/RE_Maret_Maripuu.jpg,female,1974-07-16,,"Maret Maripuu","Category:Maret Maripuu","Maret Maripuu","Maret Maripuu","Марипуу, Марет","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu",,"Maret Maripuu","Maret Maripuu","Maret Maripuu","Maret Maripuu",,,"Maret Maripuu","Марипуу, Марет",,politician,/m/02qh6bq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7088,,"マレト・マリプー","マレト・マリプー",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q518704,"Tarmo Leinatamm",,"Tarmo Leinatamm","Tarmo Leinatamm",https://upload.wikimedia.org/wikipedia/commons/4/40/RE_Tarmo_Leinatamm.jpg,male,1957-09-02,,"Tarmo Leinatamm","Category:Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm",,"Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm","Tarmo Leinatamm",,,,,"Tarmo Leinatamm",,,,,,,,,conductor,,,,"Tarmo Leinatamm",,,,,,,,,,"Tarmo Leinatamm",,,,,,,,,,,,,,,,,,,,,,,,,,,73278362,n2006027187,,,,nm2573929,531ad1a7-53ce-4c99-b11c-3f09c207c795,,1126818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q535290,"Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko",https://upload.wikimedia.org/wikipedia/commons/1/18/SDE_Marianne_Mikko.jpg,female,1961-09-26,Marianne,"Marianne Mikko","Category:Marianne Mikko","Marianne Mikko","Marianne Mikko",,"Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko",,"Marianne Mikko","Marianne Mikko",,,,"Marianne Mikko","Marianne Mikko",,,politician,/m/0549w4,28421,,,,,"Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko",,"Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko",,"Marianne Mikko","Marianne Mikko","Marianne Mikko",,"Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko",,"Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko",142657543,,"Marianne Mikko",,,,,,,,,,,,,,,,,,,,,"Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko","Marianne Mikko",142039640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q535426,"Katrin Saks",,"Katrin Saks","Katrin Saks",https://upload.wikimedia.org/wikipedia/commons/a/a2/Katrinsaks.jpg,female,1956-11-29,Katrin,"Katrin Saks","Category:Katrin Saks","Katrin Saks","Katrin Saks",,"Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks","Katrin Saks",,"Katrin Saks","Katrin Saks",,,,,"Katrin Saks",,,politician,/m/03m5m8z,37200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164315364,no2008115773,,,,,,,,,,,,,,,,,5186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Katrin Saks",135949564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q544472,"Maimu Berg",,"Maimu Berg","Maimu Berg",https://upload.wikimedia.org/wikipedia/commons/c/cf/Berg_MaimuIMGP6876.JPG,female,1945-08-27,,"Maimu Berg","Category:Maimu Berg","Maimu Berg","Maimu Berg","Майму Берг","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg","Maimu Berg",,,,,"Maimu Berg","Maimu Berg",,,,,,"Берг, Майму",,journalist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213621565,n96091748,,,,,,,,,,,,,"0000 0000 7853 867X",16195125v,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120257297,,,"Մայմու Բերգ","Մայմու Բերգ",/g/122nnzlv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q57640,"Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip",https://upload.wikimedia.org/wikipedia/commons/6/61/Portrait_Andrus_Ansip.jpg,male,1956-10-01,Andrus,"Andrus Ansip","Category:Andrus Ansip","Andrus Ansip","Andrus Ansip","Андрус Ансип","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Ансип, Андрус","Andrus Ansip",politician,/m/05q329,124696,"Андрус Ансип","Andrus Ansip","Andreas Ansip","Андрус Ансип",,,,,,,,,"Andrus ANSIP","Andrus Ansip",,"Andrus Ansip",,"Andrus Ansip",,,"Andrus Ansip",,,,,,,,,,,,"Andrus Ansip",,"Andrus Ansip",,,,317122973,,"Andruss Ansips","Andruss Ansips",,,,,,,,,,,,,,,,,"アンドルス・アンシプ","アンドルス・アンシプ","Andrus Ansip",,,"Andrus Ansip","Andrus Ansip","Andrus Ansip",,,,"Andrus Ansip","Andrus Ansip","Andrus Ansip",,,,,,,,"Andrus Ansip",,,"Andrus Ansip",,,,"Andrus Ansip",,,,,"Andrus Ansip","Andrus Ansip",,"Andrus Ansip",109323895X,,,,,,"安德鲁斯·安西普","אנדרוס אנסיפ","Андрус Ансип","Андрус Ансіп","Άντρους Άνσιπ","آندروس آنسیپ",,,"ანდრუს ანსიპი","안드루스 안시프","Андрус Ансіп","Андрус Ансип","Andrus Ansip","Άντρους Άνσιπ","Andrus Ansip","آندروس آنسیپ","אנדרוס אנסיפ","Andrus Ansip","Andrus Ansip",,"ანდრუს ანსიპი",,"Andrus Ansip","Andrus Ansip","安德鲁斯·安西普",,,,"Andrus Ansip","Andrus Ansip","Andrus Ansip",,Ansip_EU,"Andrus Ansip",,,"أندروس أنسيب",,,,,"أندروس أنسيب",,,"Andrus Ansip","안드루스 안시프","Andrus Ansip",,,,"Andrus Ansip",vhyzn0vt5cvu,"Andrus Ansip","Андрус Ансип","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Andrus Ansip","Андрус Ансип","Andrus Ansip",851/000162365,238170,,,,,,,,,,,,,
Q58100,"Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet",https://upload.wikimedia.org/wikipedia/commons/1/17/Urmas_Paet.jpg,male,1974-04-20,Urmas,"Urmas Paet","Category:Urmas Paet","Urmas Paet","Urmas Paet","Паэт, Урмас","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet","Urmas Paet",,"Urmas Paet","Urmas Paet","Urmas Paet",,"Urmas Paet","Urmas Paet","Urmas Paet","Паэт, Урмас","Urmas Paet",journalist,/m/05sts7,129073,"Урмас Пает","Urmas Paet","Urmas Paet","Урмас Пает",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ウルマス・パエト",,,,,,,,,,,"Urmas Paet",,,,,,,,,,"Urmas Paet",,,,,,,,,,,,,,,,,,,,,,,,"Урмас Пает",,,,,,"ურმას პაეტი",,,"Урмас Пает","Urmas Paet",,,,,,,,"ურმას პაეტი",,"Urmas Paet","Urmas Paet",,,,,,,,,,"Urmas Paet",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5993313,"Igor Gräzin",,"Igor Gräzin","Igor Gräzin","https://upload.wikimedia.org/wikipedia/commons/9/9f/RE_Igor_Gräzin.jpg",male,1952-06-27,Igor,"Igor Gräzin","Category:Igor Gräzin","Igor Gräzin","Igor Gräzin","Грязин, Игорь Николаевич","Igor Gräzin","Igor Gräzin",,"Igor Gräzin",,,,,,,,,,"Igor Gräzin","Igor Gräzin","Igor Gräzin","Igor Gräzin","Igor Gräzin","Igor Gräzin",,"Igor Gräzin","Igor Gräzin",,,,,"Igor Gräzin","Грязин, Игорь Николаевич",,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31310198,,,,,,,,,,,,,,,,,,,8b0100d7-99e9-4972-9617-8a0434bf07dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
