id,name__en,name__nl,name__fr,name,wikipedia__en,gender,occupation,birth_date,given_name,original_wikiname,name__de,name__it,death_date,name__yo,wikipedia__yo,name__hu,identifier__NPG,identifier__hansard,identifier__VIAF,name__ca,wikipedia__ca,identifier__ISNI,identifier__LCAuth,identifier__BNF,identifier__SUDOC,identifier__NTA,identifier__FAST,name__new,wikipedia__new,image,name__es,wikipedia__fr,name__sv,wikipedia__sv,name__nb,name__da,name__nn,wikipedia__de,name__cy,name__ru,wikipedia__ru,name__tr,wikipedia__no,wikipedia__tr,identifier__freebase,name__gl,wikipedia__it,name__zh_hant,name__zh_cn,name__dv,name__ja,wikipedia__dv,name__cs,name__eu,name__pl,wikipedia__pl,name__id,name__sk,name__el,name__hy,name__ar,wikipedia__ar,wikipedia__el,wikipedia__id,wikipedia__ja,wikipedia__sk,name__fa,name__sh,name__sr_el,name__sr_ec,name__sr,wikipedia__fa,wikipedia__sh,wikipedia__sr,name__he,wikipedia__simple,name__zh_hans,name__zh_hk,name__zh,name__fi,wikipedia__es,wikipedia__fi,wikipedia__nl,wikipedia__zh,identifier__Britannica,name__zh_sg,name__zh_tw,name__ko,name__ta,name__et,name__hi,name__pt,name__hr,name__lt,name__bn,name__en_ca,name__en_gb,name__pt_br,name__uk,wikipedia__bn,wikipedia__commons,wikipedia__cs,wikipedia__da,wikipedia__enwikiquote,wikipedia__et,wikipedia__gl,wikipedia__he,wikipedia__hi,wikipedia__hr,wikipedia__ko,wikipedia__lt,wikipedia__pt,wikipedia__ta,wikipedia__uk,name__ka,name__ms,name__vi,name__lb,name__oc,name__min,name__ml,name__mr,name__ne,name__la,name__pa,wikipedia__ka,wikipedia__la,wikipedia__lb,wikipedia__min,wikipedia__ml,wikipedia__mr,wikipedia__ms,wikipedia__ne,wikipedia__oc,wikipedia__pa,wikipedia__vi,name__br,name__eo,name__ksh,name__mk,name__sco,wikipedia__br,wikipedia__eo,wikipedia__ksh,wikipedia__sco,identifier__IMDB,website,twitter,name__io,name__de_ch,name__an,name__be,wikipedia__an,wikipedia__be,wikipedia__enwikinews,wikipedia__eu,wikipedia__io,identifier__GND,identifier__Munzinger,family_name,identifier__sycomore,name__nds,wikipedia__ruwikinews,identifier__GTAA,wikipedia__nn,identifier__NNDB,name__rw,name__be_tarask,name__bm,name__arz,wikipedia__arz,wikipedia__be_x_old,wikipedia__bm,wikipedia__plwikiquote,wikipedia__rw,identifier__snac,identifier__senatDOTfr,identifier__AlloCine,identifier__moviemeter,identifier__elonet,identifier__PORT,identifier__kinopoisk,identifier__CSFD,identifier__filmportal_de,name__is,name__mg,wikipedia__is,wikipedia__mg,identifier__allmovie,name__diq,name__sl,wikipedia__sl,name__gd,wikipedia__gd,wikipedia__eswikisource,name__lv,wikipedia__lv,identifier__bigenc_ru,identifier__MusicBrainz,identifier__NKC,identifier__CANTIC,identifier__discogs,identifier__SFDb,identifier__SCOPE,identifier__DNF,name__qu,wikipedia__qu,name__af,name__ast,name__bar,name__co,name__de_at,name__frc,name__frp,name__fur,name__ga,name__gsw,name__ia,name__ie,name__jam,name__kab,name__kg,name__li,name__lij,name__nap,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sw,name__vec,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__OLID,identifier__BNE,second_surname,name__bg,name__kk,name__az,wikipedia__az,wikipedia__bg,wikipedia__kk,wikipedia__ro,identifier__NDL,name__se,wikipedia__se,facebook,identifier__quora,wikipedia__eswikiquote,identifier__GNC,identifier__nlg,name__so,name__th,wikipedia__arwikinews,wikipedia__so,wikipedia__th,name__ku_arab,name__ku_latn,name__ku,wikipedia__ku,identifier__leonore,name__bcl,name__mwl,wikipedia__bcl,wikipedia__mwl,wikipedia__srwikinews,identifier__Oxforddnb,wikipedia__hy
Q4664995,"Abdirahman Mohamud Haji Hassan","Abdirahman Mohamud Haji Hassan","Abdirahman Mohamud Haji Hassan","Abdirahman Mohamud Haji Hassan","Abdirahman Mohamud Haji Hassan",male,politician,,,"Abdirahman Mohamud Haji Hassan","Abdirahman Mohamud Haji Hassan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4664997,"Abdirashid Mohamed Hidig","Abdirashid Mohamed Hidig","Abdirashid Mohamed Hidig","Abdirashid Mohamed Hidig","Abdirashid Mohamed Hidig",male,politician,,,"Abdirashid Mohamed Hidig","Abdirashid Mohamed Hidig","Abdirashid Mohamed Hidig",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4665000,"Abdirizak Ibrahim Mohamed Attash","Abdirizak Ibrahim Mohamed Attash","Abdirizak Ibrahim Mohamed Attash","Abdirizak Ibrahim Mohamed Attash","Abdirizak Ibrahim Mohamed Attash",male,politician,1969,,"Abdirizak Ibrahim Mohamed Attash","Abdirizak Ibrahim Mohamed Attash",,,,,"Abdirizak Ibrahim Mohamed Attash",,,,,,,,,,,,,,,"Abdirizak Ibrahim Mohamed Attash",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4665770,"Abdulahi Ahmed Afrah","Abdulahi Ahmed Afrah","Abdulahi Ahmed Afrah","Abdulahi Ahmed Afrah","Abdulahi Ahmed Afrah",male,politician,,,"Abdulahi Ahmed Afrah","Abdulahi Ahmed Afrah","Abdulahi Ahmed Afrah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4666127,"Abdullahi Haji Hassan Mohamed Nuur","Abdullahi Haji Hassan Mohamed Nuur","Abdullahi Haji Hassan Mohamed Nuur","Abdullahi Haji Hassan Mohamed Nuur","Abdullahi Haji Hassan Mohamed Nuur",male,politician,,Abdullahi,"Abdullahi Haji Hassan Mohamed Nuur","Abdullahi Haji Hassan Mohamed Nuur",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"アブドゥラヒ・ハジ・ハッサン・モハメド・ヌール",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4666136,"Abdullahi Sheikh Ismail","Abdullahi Sheikh Ismail","Abdullahi Sheikh Ismail","Abdullahi Sheikh Ismail","Abdullahi Sheikh Ismail",male,politician,,Abdullahi,"Abdullahi Sheikh Ismail","Abdullahi Sheikh Ismail",,,,,"Abdullahi Sheikh Ismail",,,,,,,,,,,,,,,"Abdullahi Sheikh Ismail",,,,,,,,,,,,,,,,,,,,"アブドライ・シェイク・イスマイル",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4666174,"Abdulrahim Abby Farah","Abdulrahim Abby Farah","Abdulrahim Abby Farah","Abdulrahim Abby Farah","Abdulrahim Abby Farah",male,politician,1919-10-22,,"Abdulrahim Abby Farah","Abdulrahim Abby Farah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4666282,"Abdurahman H. H. Osman 'Mallay'","Abdurahman H. H. Osman 'Mallay'","Abdurahman H. H. Osman 'Mallay'","Abdurahman H. H. Osman 'Mallay'","Abdurahman H. H. Osman 'Mallay'",male,politician,,,"Abdurahman H. H. Osman 'Mallay'",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4670560,"Abukar Umar Adani","Abukar Umar Adani","Abukar Umar Adani","Abukar Umar Adani","Abukar Umar Adani",male,politician,,,"Abukar Umar Adani","Abukar Umar Adani",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4681026,"Adde Gabow","Adde Gabow","Adde Gabow","Adde Gabow","Adde Gabow",male,politician,,,"Adde Gabow","Adde Gabow",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4682167,"Aden Ibrahim Aw Hirsi","Aden Ibrahim Aw Hirsi","Aden Ibrahim Aw Hirsi","Aden Ibrahim Aw Hirsi","Aden Ibrahim Aw Hirsi",male,politician,1968,,"Aden Ibrahim Aw Hirsi","Aden Ibrahim Aw Hirsi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"アデン・イブラヒム・アウ・ヒルシ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4682173,"Aden Saran-Sor","Aden Saran-Sor","Aden Saran-Sor","Aden Saran-Sor","Aden Saran-Sor",male,politician,,,"Aden Saran-Sor",,"Aden Saran-Sor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4695691,"Ahmed Abdallah Wayel","Ahmed Abdallah Wayel","Ahmed Abdallah Wayel","Ahmed Abdallah Wayel","Ahmed Abdallah Wayel",male,,,Ahmed,"Ahmed Abdallah Wayel","Ahmed Abdallah Wayel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4695701,"Ahmed Abdisalam Adan","Ahmed Abdisalam Adan","Ahmed Abdisalam Adan","Ahmed Abdisalam Adan","Ahmed Abdisalam Adan",male,politician,1959,Ahmed,"Ahmed Abdisalam Adan","Ahmed Abdisalam Adan","Ahmed Abdisalam Adan",,,,"Ahmed Abdisalam Adan",,,,,,,,,,,,,,,"Ahmed Abdisalam Adan",,,,,,,,,,,,,,/m/0p8zg73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4695750,"Ahmed Ali Salaad","Ahmed Ali Salaad","Ahmed Ali Salaad","Ahmed Ali Salaad","Ahmed Ali Salaad",male,politician,,Ahmed,"Ahmed Ali Salaad","Ahmed Ali Salaad","Ahmed Ali Salaad",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4695811,"Ahmed Farah Dualeh","Ahmed Farah Dualeh","Ahmed Farah Dualeh","Ahmed Farah Dualeh","Ahmed Farah Dualeh",male,politician,,Ahmed,"Ahmed Farah Dualeh","Ahmed Farah Dualeh","Ahmed Farah Dualeh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4695916,"Ahmed Mohamed Gulaid","Ahmed Mohamed Gulaid","Ahmed Mohamed Gulaid","Ahmed Mohamed Gulaid","Ahmed Mohamed Gulaid",male,politician,1930-06-16,Ahmed,"Ahmed Mohamed Gulaid","Ahmed Mohamed Gulaid",,1992-12-21,,,,,,,,,,,,,,,,,,"Ahmed Mohamed Gulaid",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"أحمد محمد غوليد","أحمد محمد غوليد",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4695919,"Ahmed Mohamed Iman","Ahmed Mohamed Iman","Ahmed Mohamed Iman","Ahmed Mohamed Iman","Ahmed Mohamed Iman",male,politician,,Ahmed,"Ahmed Mohamed Iman","Ahmed Mohamed Iman","Ahmed Mohamed Iman",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4696015,"Ahmed Sheik M. Mohamud","Ahmed Sheik M. Mohamud","Ahmed Sheik M. Mohamud","Ahmed Sheik M. Mohamud","Ahmed Sheik M. Mohamud",male,politician,,Ahmed,"Ahmed Sheik M. Mohamud",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4696050,"Ahmed Warsame","Ahmed Warsame","Ahmed Warsame","Ahmed Warsame","Ahmed Warsame",male,politician,,Ahmed,"Ahmed Warsame","Ahmed Warsame",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4724530,"Ali Abdikadir Mo'allim","Ali Abdikadir Mo'allim","Ali Abdikadir Mo'allim","Ali Abdikadir Mo'allim","Ali Abdikadir Mo'allim",male,politician,,Ali,"Ali Abdikadir Mo'allim","Ali Abdikadir Mo'allim",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4725026,"Ali Mohamed Osoble","Ali Mohamed Osoble","Ali Mohamed Osoble","Ali Mohamed Osoble","Ali Mohamed Osoble",male,politician,1930,Ali,"Ali Mohamed Osoble","Ali Mohamed Osoble","Ali Mohamed Osoble",1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"アリ・モハメド・オソブレ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4725043,"Ali Mohamud Abdi","Ali Mohamud Abdi","Ali Mohamud Abdi","Ali Mohamud Abdi","Ali Mohamud Abdi",male,politician,,Ali,"Ali Mohamud Abdi","Ali Mohamud Abdi","Ali Mohamud Abdi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4725220,"Ali Shire Warsame","Ali Shire Warsame","Ali Shire Warsame","Ali Shire Warsame","Ali Shire Warsame",male,politician,,Ali,"Ali Shire Warsame","Ali Shire Warsame",,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"アリ・シレ・ワーサメ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4804493,"Asha Ahmed Abdalla","Asha Ahmed Abdalla","Asha Ahmed Abdalla","Asha Ahmed Abdalla","Asha Ahmed Abdalla",female,politician,1958,Asha,"Asha Ahmed Abdalla","Asha Ahmed Abdalla","Asha Ahmed Abdalla",,,,,,,,,,,,,,,,,,https://upload.wikimedia.org/wikipedia/commons/1/16/Ashaahmed1.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4829657,"Awad Ahmed Ashareh","Awad Ahmed Ashareh","Awad Ahmed Ashareh","Awad Ahmed Ashareh","Awad Ahmed Ashareh",male,politician,,,"Awad Ahmed Ashareh","Awad Ahmed Ashareh",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4948408,"Botan Ise Alin","Botan Ise Alin","Botan Ise Alin","Botan Ise Alin","Botan Ise Alin",male,politician,,,"Botan Ise Alin","Botan Ise Alin","Botan Ise Alin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5227850,"Daud Abdulle Hirsi","Daud Abdulle Hirsi","Daud Abdulle Hirsi","Daud Abdulle Hirsi","Daud Abdulle Hirsi",male,politician,1925,Daud,"Daud Abdulle Hirsi","Daud Abdulle Hirsi",,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Daa'uud Cabdulle Xirsi",,,"Daa'uud Cabdulle Xirsi",,,,,,,,,,,,,
Q5437885,"Fatimo Isaak Bihi","Fatimo Isaak Bihi","Fatimo Isaak Bihi","Fatimo Isaak Bihi","Fatimo Isaak Bihi",female,politician,,,"Fatimo Isaak Bihi","Fatimo Isaak Bihi",,,,,"Fatimo Isaak Bihi",,,,,,,,,,,,,,,"Fatimo Isaak Bihi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
