id,name__en,name,wikipedia__en,gender,birth_date,identifier__freebase,identifier__UScongress,identifier__NNDB,image,family_name,given_name,identifier__VIAF,identifier__LCAuth,name__fa,name__fr,name__ar,name__ms,name__yo,name__de,name__it,name__sv,name__nl,name__es,name__nb,name__da,name__nn,name__he,wikipedia__ar,wikipedia__de,wikipedia__fa,wikipedia__fr,wikipedia__it,wikipedia__ms,wikipedia__sv,wikipedia__yo,original_wikiname,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pt,name__pl,name__ru,name__fi,name__cy,name__cs,name__ga,name__zh,name__sh,name__uk,name__el,wikipedia__commons,wikipedia__cs,wikipedia__cy,wikipedia__da,wikipedia__el,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__es,wikipedia__fi,wikipedia__ga,wikipedia__he,wikipedia__nl,wikipedia__no,wikipedia__pl,wikipedia__pt,wikipedia__ru,wikipedia__sh,wikipedia__simple,wikipedia__uk,wikipedia__zh,identifier__IMDB,identifier__OLID,website,twitter,identifier__FAST,name__eo,name__ro,name__af,name__la,name__ja,name__de_ch,name__en_ca,name__en_gb,name__pt_br,name__et,name__tr,name__an,name__ast,name__bar,name__br,name__ca,name__co,name__de_at,name__eu,name__frp,name__fur,name__gd,name__gl,name__gsw,name__hr,name__hu,name__ia,name__id,name__ie,name__io,name__is,name__kg,name__lb,name__li,name__lij,name__mg,name__min,name__nap,name__nds,name__nds_nl,name__nrm,name__oc,name__pcd,name__pms,name__rm,name__sc,name__scn,name__sco,name__sk,name__sl,name__sr_el,name__sw,name__vec,name__vi,name__vls,name__vo,name__wa,name__wo,name__zu,name__ace,name__az,name__iu,name__sq,name__tw,name__bn,name__hi,name__hy,name__ko,name__ka,name__new,name__got,name__ml,name__ta,name__te,name__si,name__dsb,name__haw,name__hsb,name__ig,name__jv,name__nov,name__pdc,name__pih,name__tet,name__tl,name__tpi,name__war,name__nan,name__lv,name__wuu,name__sg,name__bcl,name__bm,name__ku,name__yue,name__yi,name__azb,name__bg,name__tt,wikipedia__ace,wikipedia__af,wikipedia__als,wikipedia__azb,wikipedia__az,wikipedia__bcl,wikipedia__bg,wikipedia__bm,wikipedia__bn,wikipedia__br,wikipedia__bs,wikipedia__ca,wikipedia__dsb,wikipedia__enwikinews,wikipedia__eo,wikipedia__et,wikipedia__gl,wikipedia__got,wikipedia__haw,wikipedia__hsb,wikipedia__hu,wikipedia__id,wikipedia__io,wikipedia__is,wikipedia__iu,wikipedia__ja,wikipedia__jv,wikipedia__ko,wikipedia__ku,wikipedia__la,wikipedia__lv,wikipedia__ml,wikipedia__nn,wikipedia__nov,wikipedia__oc,wikipedia__pdc,wikipedia__pih,wikipedia__plwikiquote,wikipedia__pms,wikipedia__ro,wikipedia__sco,wikipedia__sg,wikipedia__sq,wikipedia__sw,wikipedia__tet,wikipedia__tl,wikipedia__tr,wikipedia__tt,wikipedia__tw,wikipedia__vi,wikipedia__vo,wikipedia__war,wikipedia__wuu,wikipedia__yi,wikipedia__zh_min_nan,wikipedia__zh_yue,identifier__ISNI,identifier__GND,identifier__BNF,identifier__FEC,instagram,facebook,wikipedia__mg,wikipedia__sk,name__lt,name__pag,wikipedia__cswikiquote,wikipedia__lt,wikipedia__itwikiquote,name__sr,wikipedia__sr,identifier__rotten_tomatoes,wikipedia__sl,identifier__SUDOC,name__vmf,identifier__NTA,wikipedia__eu,wikipedia__bar,name__be_tarask,name__be,name__bpy,name__ceb,name__fo,name__fy,name__ilo,name__ksh,name__lmo,name__mk,name__mn,name__mr,name__my,name__th,name__uz,name__vep,name__arz,wikipedia__an,wikipedia__arz,wikipedia__be_x_old,wikipedia__be,wikipedia__bpy,wikipedia__ceb,wikipedia__fo,wikipedia__fy,wikipedia__hr,wikipedia__ilo,wikipedia__ka,wikipedia__ksh,wikipedia__liwikiquote,wikipedia__lmo,wikipedia__mk,wikipedia__mn,wikipedia__mr,wikipedia__my,wikipedia__nds,wikipedia__nlwikiquote,wikipedia__ruwikinews,wikipedia__scn,wikipedia__si,wikipedia__ta,wikipedia__th,wikipedia__uz,wikipedia__vec,wikipedia__vep,wikipedia__viwikisource,identifier__NLA,identifier__NKC,identifier__SELIBR,identifier__Britannica,wikipedia__hy,wikipedia__slwikiquote,identifier__NUKAT,identifier__ULAN,electoral_district,identifier__MGP,name__tg_latn,name__sr_ec,name__tg,name__frc,name__jam,name__kab,name__pap,name__prg,name__rgn,wikipedia__eswikiquote,wikipedia__tg,identifier__Munzinger,name__ps,wikipedia__ps,wikipedia__trwikiquote,name__bs,death_date,name__as,wikipedia__as,name__ckb,wikipedia__bswikiquote,wikipedia__ckb,identifier__NDL,wikipedia__frwikiquote,name__ur,name__dv,wikipedia__dv,wikipedia__frp,wikipedia__hi,wikipedia__kowikiquote,wikipedia__ptwikiquote,wikipedia__simplewikiquote,wikipedia__ur,identifier__CANTIC,name__am,wikipedia__am,name__ht,wikipedia__ht,identifier__AlloCine,identifier__allmovie,wikipedia__lb,identifier__NLAtrove,name__diq,wikipedia__te,identifier__GTAA,linkedin,wikipedia__ast,identifier__IIAF,name__simple,name__kn,name__pa,wikipedia__kn,wikipedia__pa,wikipedia__bgwikiquote,identifier__MusicBrainz,identifier__discogs,identifier__N6I,wikipedia__svwikiquote,wikipedia__nowikiquote,name__szl,wikipedia__fawikiquote,wikipedia__fiwikiquote,wikipedia__sc,wikipedia__skwikiquote,wikipedia__szl,wikipedia__zhwikiquote,name__no,identifier__NPG,identifier__dmoz,occupation,identifier__opensecrets,identifier__wikitree,identifier__CSPAN,identifier__ballotpedia,identifier__youtube,identifier__politifact,identifier__nyt_topic,wikipedia__tawikiquote,identifier__kinopoisk,wikipedia__azwikiquote,identifier__goodreads,identifier__GNC,identifier__britishmuseum,identifier__nlg,identifier__ne_se,identifier__SFDb,identifier__FJC_bio,wikipedia__hewikiquote,identifier__CiNii,name__ang,name__hak,name__kaa,wikipedia__ang,wikipedia__hak,wikipedia__kaa,identifier__BNE,identifier__google_plus,name__ty,second_surname,identifier__CONOR,wikipedia__ie,identifier__elonet,identifier__PORT,identifier__SCOPE,identifier__CSFD,identifier__DNF,name__bo,name__kk,name__pnb,name__sgs,name__qu,wikipedia__bat_smg,wikipedia__bo,wikipedia__dewikiquote,wikipedia__huwikiquote,wikipedia__ia,wikipedia__kk,wikipedia__new,wikipedia__pnb,wikipedia__qu,identifier__BiblioNet,identifier__TED,identifier__nobel_prize,wikipedia__ruwikiquote,name__eml,wikipedia__eml,identifier__google_knowledge,identifier__votesmart
Q537287,"Barney Frank","Barney Frank","Barney Frank",male,1940-03-31,/m/0d0lx0,F000339,140/000024068,https://upload.wikimedia.org/wikipedia/commons/2/26/Barney_Frank.jpg,Frank,Barney,165508255,no90017119,"برنی فرانک","Barney Frank","بارني فرانك",,,"Barney Frank","Barney Frank","Barney Frank","Barney Frank","Barney Frank","Barney Frank","Barney Frank","Barney Frank","ברני פרנק","بارني فرانك","Barney Frank",,"Barney Frank","Barney Frank",,"Barney Frank",,"Barney Frank",,,,,,,"Barney Frank","Barney Frank","Барни Фрэнк","Barney Frank",,,,"巴尼·弗蘭克","Barney Frank",,,"Barney Frank",,,"Barney Frank",,"Barney Frank","Author:Barney Frank","Barney Frank","Barney Frank",,"ברני פרנק",,"Barney Frank","Barney Frank","Barney Frank",,"Barney Frank","Barney Frank",,"巴尼·弗蘭克",,,,barneyfrank,273893,,"Barney Frank",,,"バーニー・フランク",,,,,,,,,,,,,,,,,,,,,"Barney Frank",,,,,,,"Barney Frank",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bārnijs Frenks",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bārnijs Frenks",,,,,,,"Barney Frank",,"Barney Frank",,,,,,,,,,,,,,,,,"0000 0001 1483 4581",140603662,,,,barneyfrank,,,,,,,,,,,,059371390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99917,,,,,,,,,,,,,,"Barney Frank",,,,,,,,,,,politician,,,barneyfrank,,,barney-frank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26897
Q538375,"Pat Roberts","Pat Roberts","Pat Roberts",male,1936-04-20,/m/01_pdv,R000307,,https://upload.wikimedia.org/wikipedia/commons/5/57/Pat_Roberts_official_photo.jpg,Roberts,Pat,160707493,no2010197014,"پت رابرتس","Pat Roberts",,,,"Pat Roberts","Pat Roberts","Pat Roberts","Pat Roberts","Pat Roberts","Pat Roberts","Pat Roberts","Pat Roberts","פאט רוברטס",,"Pat Roberts","پت رابرتس","Pat Roberts","Pat Roberts",,"Pat Roberts",,"Pat Roberts",,,,,,,"Pat Roberts","Pat Roberts","Робертс, Пэт","Pat Roberts",,,"Pat Roberts","派特·羅伯茲","Pat Roberts","Пет Робертс",,,,,"Pat Roberts",,"Pat Roberts","Author:Pat Roberts",,"Pat Roberts","Pat Roberts",,"Pat Roberts","Pat Roberts","Pat Roberts","Pat Roberts","Робертс, Пэт","Pat Roberts","Pat Roberts","Пет Робертс","派特·羅伯茲",,,http://www.roberts.senate.gov/,SenPatRoberts,,,,,"Patricius Roberts","パット・ロバーツ",,,,,,,,,,,,,,,,,,,,,"Pat Roberts",,,,,,,"Pat Roberts",,,,,,,,,,,,,,,,,"Pat Roberts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Patricius Roberts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S6KS00080,,SenPatRoberts,,,,,,,,,,,"Pat Roberts",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00005285,Roberts-18125,,Pat_Roberts,UCRpswvC8LgxzE9AYSFpqUgw,pat-roberts,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26866
Q538785,"Jeb Hensarling","Jeb Hensarling","Jeb Hensarling",male,1957-05-29,/m/0h23n6,H001036,073/000038956,https://upload.wikimedia.org/wikipedia/commons/6/63/Jeb_Hensarling.jpg,,Jeb,,,"جب هنسارلینگ","Jeb Hensarling",,,,"Jeb Hensarling","Jeb Hensarling","Jeb Hensarling","Jeb Hensarling","Jeb Hensarling","Jeb Hensarling","Jeb Hensarling","Jeb Hensarling",,,"Jeb Hensarling","جب هنسارلینگ","Jeb Hensarling","Jeb Hensarling",,"Jeb Hensarling",,"Jeb Hensarling",,,,,,,,"Jeb Hensarling","Хенсарлинг, Джеб",,,,,"傑布·亨薩靈",,"Джеб Хенсарлінг",,,,,,,,,,,,,,,"Jeb Hensarling",,"Хенсарлинг, Джеб",,"Jeb Hensarling","Джеб Хенсарлінг","傑布·亨薩靈",,,http://jebhensarling.com/,RepHensarling,,,,,"Jeb Hensarling","ジェブ・ヘンサーリング",,,,,,,,,,,,,,,,,,,,,"Jeb Hensarling",,,,,,,"Jeb Hensarling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H2TX05121,,RepHensarling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00024922,,jebhensarling,Jeb_Hensarling,UCjZWXpz6wypzbL8nK0JNEvg,jeb-hensarling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49827
Q538888,"Dennis Cardoza","Dennis Cardoza","Dennis Cardoza",male,1959-03-31,/m/024tbn,C001050,096/000035988,https://upload.wikimedia.org/wikipedia/commons/2/2e/Rep_Dennis_Cardoza.jpg,,Dennis,,,,"Dennis Cardoza",,,,"Dennis Cardoza","Dennis Cardoza","Dennis Cardoza","Dennis Cardoza","Dennis Cardoza","Dennis Cardoza","Dennis Cardoza","Dennis Cardoza",,,"Dennis Cardoza",,,,,"Dennis Cardoza",,"Dennis Cardoza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dionysius Cardoza",,,,,,,,,,,,,,,,,,,,,,"Dennis Cardoza",,,,,,,"Dennis Cardoza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Dionysius Cardoza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q538944,"Mike Conaway","Mike Conaway","Mike Conaway",male,1948-06-11,/m/04cmt7,C001062,084/000086823,"https://upload.wikimedia.org/wikipedia/commons/3/34/Mike_Conaway,_official_109th_Congress_photo.jpg",,Mike,,,"مایک کانوی","Mike Conaway",,,,"Mike Conaway","Mike Conaway","Mike Conaway","Mike Conaway","Mike Conaway","Mike Conaway","Mike Conaway","Mike Conaway",,,"Mike Conaway","مایک کانوی","Mike Conaway","Mike Conaway",,"Mike Conaway",,"Mike Conaway",,,,,,,,"Mike Conaway",,,,,,"麥克·康納威",,"Майк Конавей",,,,,,,,"Author:Kenneth Michael Conaway",,,,,,,"Mike Conaway",,,,"Mike Conaway","Майк Конавей","麥克·康納威",,,http://conaway.house.gov,ConawayTX11,,,,,"Michael Conaway","マイク・コナウェイ",,,,,,,,,,,,,,,,,,,,,"Mike Conaway",,,,,,,"Mike Conaway",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H4TX19136,,mike.conaway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00026041,,kconaway,Mike_Conaway,UCR3dhwhVfxmmqv6ct2Xa1-g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49935
Q538978,"Ken Calvert","Ken Calvert","Ken Calvert",male,1953-06-08,/m/024xl1,C000059,087/000035979,https://upload.wikimedia.org/wikipedia/commons/a/ad/KenCalvert.jpg,,Ken,38982726,no97050790,"کن کلورت","Ken Calvert",,,,"Ken Calvert","Ken Calvert","Ken Calvert","Ken Calvert","Ken Calvert","Ken Calvert","Ken Calvert","Ken Calvert",,,"Ken Calvert","کن کلورت","Ken Calvert","Ken Calvert",,"Ken Calvert",,"Ken Calvert",,,,,,,,"Ken Calvert",,,,,,"肯·卡爾沃特",,"Кен Калверт",,,,,,,,"Author:Kenneth Stanton Calvert",,,,,,,"Ken Calvert",,,,,"Кен Калверт","肯·卡爾沃特",,,http://calvert.house.gov,KenCalvert,,,,,"Kenethus Calvert","ケン・カルバート",,,,,,,,,,,,,,,,,,,,,"Ken Calvert",,,,,,,"Ken Calvert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Kenethus Calvert",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H2CA37023,,70063393423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00007099,,,,UC5MEj7YOX_QdKoqD_HRxP3A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26777
Q539444,"Mac Thornberry","Mac Thornberry","Mac Thornberry",male,1958-07-15,/m/03dnvd,T000238,,"https://upload.wikimedia.org/wikipedia/commons/4/40/Mac_Thornberry,_Official_Portrait,_111th_Congress.jpg",,Mac,,,"ماچ ثورنبرری","Mac Thornberry",,,,"Mac Thornberry","Mac Thornberry","Mac Thornberry","Mac Thornberry","Mac Thornberry","Mac Thornberry","Mac Thornberry","Mac Thornberry",,,"Mac Thornberry","ماچ ثورنبرری","Mac Thornberry","Mac Thornberry",,"Mac Thornberry",,"Mac Thornberry",,,,,,,,"Mac Thornberry",,,,,,"麥克·索恩貝里",,"Мак Торнберрі",,,,,,,,,,,,,,,"Mac Thornberry",,,,,"Мак Торнберрі","麥克·索恩貝里",,,http://thornberry.house.gov,MacTXPress,,,,,"Gulielmus Thornberry","ウィリアム・マック・ソーンベリー",,,,,,,,,,,,,,,,,,,,,"Mac Thornberry",,,,,,,"Mac Thornberry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gulielmus Thornberry",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H4TX13014,,repmacthornberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00006052,,williamthornberry,Mac_Thornberry,UCIfCqubtIZnQDwDS8YNmL2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21706
Q539459,"Charlie Gonzalez","Charlie Gonzalez","Charlie Gonzalez",male,1945-05-05,/m/03jsbn,G000544,,"https://upload.wikimedia.org/wikipedia/commons/3/3e/Charlie_Gonzalez,_official_Congressional_photo_portrait.jpg",,Charlie,,,,"Charlie Gonzalez",,,,"Charlie Gonzalez","Charlie Gonzalez","Charlie Gonzalez","Charlie Gonzalez","Charlie Gonzalez","Charlie Gonzalez","Charlie Gonzalez","Charlie Gonzalez",,,"Charlie Gonzalez",,,,,"Charlie Gonzalez",,"Charlie Gonzalez",,,,,,,,,,,,,,,,,,"Category:Charlie Gonzalez",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carolus Gonzalez",,,,,,,,,,,,,,,,,,,,,,"Charlie Gonzalez",,,,,,,"Charlie Gonzalez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Carolus Gonzalez",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,,,,,,charlie-gonzalez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q539470,"Sam Johnson","Sam Johnson","Sam Johnson",male,1930-10-11,/m/02_21s,J000174,407/000039290,"https://upload.wikimedia.org/wikipedia/commons/2/2c/Sam_Johnson,_official_109th_Congress_photo.jpg",Johnson,Samuel,68109715,n91073383,"سام جانسون","Sam Johnson",,,,"Sam Johnson","Sam Johnson","Sam Johnson","Sam Johnson","Sam Johnson","Sam Johnson","Sam Johnson","Sam Johnson","סם ג'ונסון",,"Sam Johnson","سام جانسون","Sam Johnson (homme politique)","Sam Johnson (politico)",,"Sam Johnson",,"Sam Johnson",,,,,,,,,"Сэм Джонсон",,,,,"薩姆·約翰遜",,,,,,,,,,,,,,,,,,,,,,,,,,http://samjohnson.house.gov,SamsPressShop,289162,,,,"Samuel Johnson","サム・ジョンソン",,,,,,,,,,,,,,,,,,,,,"Sam Johnson",,,,,,,"Sam Johnson",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Samuel Johnson (legatus)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H2TX03118,,RepSamJohnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00008028,,samjohnson,,UCmzL7gzMX6-bgS9HNt8a8TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27079
Q539493,"Devin Nunes","Devin Nunes","Devin Nunes",male,1973-10-01,/m/024tds,N000181,080/000039960,"https://upload.wikimedia.org/wikipedia/commons/7/7c/Devin_Nunes,_official_color_photo_portrait.jpg",,Devin,,,"دوین نونس","Devin Nunes",,,,"Devin Nunes","Devin Nunes","Devin Nunes","Devin Nunes","Devin Nunes","Devin Nunes","Devin Nunes","Devin Nunes","דווין נונז",,"Devin Nunes","دوین نونس","Devin Nunes","Devin Nunes",,"Devin Nunes",,"Devin Nunes",,,,,,,,"Devin Nunes",,,,,,"德文·努尼斯",,"Девін Нуньєс",,,,,,,,,,,,"דווין נונז",,,"Devin Nunes",,,,,"Девін Нуньєс","德文·努尼斯",,,http://nunes.house.gov,Rep_DevinNunes,,,,,"Devin Nunes","デビン・ヌーナズ",,,,,,,,,,,,,,,,,,,,,"Devin Nunes",,,,,,,"Devin Nunes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Devin Nunes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H8CA20059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00007248,,,,UCtbArL6CmOfFqgmpuRjLp3w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16725
Q539509,"Michael McCaul","Michael McCaul","Michael McCaul",male,1962-01-14,/m/0492cz,M001157,222/000086961,"https://upload.wikimedia.org/wikipedia/commons/b/bc/Michael_McCaul,_official_109th_Congress_photo.jpg",,Michael,,,"مایکل مکول","Michael McCaul",,,,"Michael McCaul","Michael McCaul","Michael McCaul","Michael McCaul","Michael McCaul","Michael McCaul","Michael McCaul","Michael McCaul",,,"Michael McCaul","مایکل مکول","Michael McCaul","Michael McCaul",,"Michael McCaul",,"Michael McCaul",,,,,,,,"Michael McCaul",,,,,,"麥克·麥克考",,"Майкл Маккол",,,,,,,,,,,,,,,"Michael McCaul",,,,"Michael McCaul","Майкл Маккол","麥克·麥克考",,,http://mccaul.house.gov/,RepMcCaul,,,,,"Michael McCaul","マイケル・マコール",,,,,,,,,,,,,,,,,,,,,"Michael McCaul",,,,,,,"Michael McCaul",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Michael McCaul",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H4TX10093,,michaeltmccaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00026460,,michaelmccaul,Michael_McCaul,UCRw6sGE0PH7_FCeTT3PQRaA,michael-mccaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49210
Q539521,"Michael C. Burgess","Michael C. Burgess","Michael C. Burgess",male,1950-12-23,/m/03tq8_,B001248,406/000032310,https://upload.wikimedia.org/wikipedia/commons/1/18/Michaelburgess.jpg,,Michael,170189050,no2011050886,"مایکل بورگس","Michael C. Burgess",,,,"Michael C. Burgess","Michael C. Burgess","Michael C. Burgess","Michael C. Burgess","Michael C. Burgess","Michael C. Burgess","Michael C. Burgess","Michael C. Burgess",,,"Michael C. Burgess","مایکل بورگس","Michael C. Burgess","Michael C. Burgess",,"Michael C. Burgess",,"Michael C. Burgess",,,,,,,,,,,,,,,,"Майкл Берджес",,"Category:Michael C. Burgess",,,,,,"Author:Michael Clifton Burgess",,,,,,,,,,,,"Майкл Берджес",,,,http://burgess.house.gov,MichaelCBurgess,,,,,"Michael C. Burgess","マイケル・バージェス",,,,,,,,,,,,,,,,,,,,,"Michael C. Burgess",,,,,,,"Michael C. Burgess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Michael C. Burgess",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H2TX26093,,michaelcburgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,N00025219,,,,UCvvO8lo-Nkc31cEEElqQvQw,michael-burgess,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50120
