id,name,name__es,name__en,name__fr,name__hu,name__nl,name__de,gender,occupation,given_name,original_wikiname,name__pt,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ko,name__he,name__tr,name__it,name__cs,name__ar,name__zh,name__eo,name__nb,name__da,name__nn,name__sv,name__mg,wikipedia__ar,wikipedia__cs,wikipedia__de,wikipedia__en,wikipedia__eo,wikipedia__es,wikipedia__eswikinews,wikipedia__eswikiquote,wikipedia__fr,wikipedia__he,wikipedia__it,wikipedia__ko,wikipedia__mg,wikipedia__pl,wikipedia__pt,wikipedia__simple,wikipedia__tr,wikipedia__zh,identifier__VIAF,identifier__GND,birth_date,identifier__freebase,image,twitter,family_name,second_surname,name__cy,name__gn,name__sw,wikipedia__commons,wikipedia__sw,name__en_ca,name__en_gb,name__ca,wikipedia__ca,website,facebook,name__gl,name__fa,wikipedia__fa,wikipedia__gl,wikipedia__nl,name__el,name__ru,name__eu,identifier__NTA,instagram,identifier__LCAuth,identifier__SUDOC,identifier__IMDB,identifier__cinenacional,name__be,name__br,name__co,name__et,name__fi,name__hr,name__lt,name__lv,name__oc,name__pcd,name__ro,name__sk,name__sr_el,name__vec,name__vi,name__vls,name__vo,name__wa,wikipedia__oc,wikipedia__eswikisource,name__uk,wikipedia__uk,identifier__quora,name__id,name__ja,name__mr,wikipedia__da,wikipedia__fi,wikipedia__hu,wikipedia__id,wikipedia__ja,wikipedia__lt,wikipedia__mr,wikipedia__no,wikipedia__ru,wikipedia__sv,identifier__google_knowledge,identifier__bna,name__de_ch,name__pt_br,wikipedia__sk,identifier__ATP,identifier__ITF,name__ast,death_date,name__af,name__an,name__bar,name__bm,name__de_at,name__frc,name__frp,name__fur,name__ga,name__gd,name__gsw,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__min,name__ms,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pms,name__prg,name__rgn,name__rm,name__sc,name__scn,name__sco,name__vmf,name__wo,name__zu,name__hy,identifier__FAST,name__la,wikipedia__la,identifier__BNF,identifier__ssrn,identifier__ISNI,identifier__SBN_it,wikipedia__eu,identifier__BNE,linkedin,identifier__youtube,name__sl,wikipedia__sl,name__bs,name__eml,name__fo,name__frr,name__is,name__sh,name__sq
Q41587416,"Gerardo Alberto Bellocq","Gerardo Alberto Bellocq","Gerardo Alberto Bellocq",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41587430,"Julio Cesar Martinez","Julio Cesar Martinez","Julio Cesar Martinez",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41587439,"Luis Bernardo Lusquiños","Luis Bernardo Lusquiños","Luis Bernardo Lusquiños",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41587454,"Mario Raymundo Fiad","Mario Raymundo Fiad","Mario Raymundo Fiad",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41587466,"Martin Rodrigo Gill","Martin Rodrigo Gill","Martin Rodrigo Gill",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q41587475,"Ruben Dario Giustozzi","Ruben Dario Giustozzi","Ruben Dario Giustozzi",,,,,,politician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q456351,"Julio Cobos","Julio Cobos","Julio Cobos","Julio Cobos","Julio Cobos","Julio Cobos","Julio Cobos",male,engineer,Julio,"Julio Cobos","Julio Cobos","胡里奥·科沃斯","胡里奧·科沃斯","胡里奧·科沃斯","胡里奥·科沃斯","胡里奥·科沃斯","胡里奧·科沃斯","Julio Cobos","훌리오 코보스","חוליו קובוס","Julio Cobos","Julio Cobos","Julio Cobos","خوليو كوبوس","胡里奥·科沃斯","Julio Cobos","Julio Cobos","Julio Cobos","Julio Cobos","Julio Cobos","Julio Cobos","خوليو كوبوس","Julio Cobos","Julio Cobos","Julio Cobos","Julio Cobos","Julio Cobos","Categoría:Julio Cobos","Julio Cobos","Julio Cobos","חוליו קובוס","Julio Cobos","훌리오 코보스","Julio Cobos","Julio Cobos","Julio Cobos","Julio Cobos","Julio Cobos","胡里奥·科沃斯",230700772,1018433929,1955-04-30,/m/0fgr9s,https://upload.wikimedia.org/wikipedia/commons/d/d1/Julio_Cobos.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4713147,"Alcira Argumedo","Alcira Argumedo","Alcira Argumedo","Alcira Argumedo","Alcira Argumedo","Alcira Argumedo","Alcira Argumedo",female,sociologist,,"Alcira Argumedo",,,,,,,,,,,,,,,,,"Alcira Argumedo","Alcira Argumedo","Alcira Argumedo","Alcira Argumedo",,,,,"Alcira Argumedo",,"Alcira Argumedo",,,,,,,,,,,,,,,1940-05-07,,https://upload.wikimedia.org/wikipedia/commons/f/fa/Alcira_argumedo.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4838458,"Maurice Closs","Maurice Closs","Maurice Closs","Maurice Closs","Maurice Closs","Maurice Closs","Maurice Closs",male,politician,Maurice,,,,,,,,,,,,,,,,,,"Maurice Closs","Maurice Closs","Maurice Closs","Maurice Closs",,,,,"Maurice Closs",,"Maurice Closs",,,,,,,,,,,,,,,1971-06-10,,https://upload.wikimedia.org/wikipedia/commons/7/72/Maurice-Closs.JPG,,,,,,,,,"Maurice Closs","Maurice Closs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4838522,"Claudio Poggi","Claudio Poggi","Claudio Poggi","Claudio Poggi","Claudio Poggi","Claudio Poggi","Claudio Poggi",male,politician,Claudio,,,,,,,,,,,,,,,,,,"Claudio Poggi","Claudio Poggi","Claudio Poggi","Claudio Poggi",,,,,"Claudio Poggi",,"Claudio Poggi",,,,,,,,,,,,,,,1963-10-07,/m/0hrfz5y,https://upload.wikimedia.org/wikipedia/commons/3/34/Claudio.jpg,claudiojpoggi,,,,,,,,"Claudio Poggi","Claudio Poggi",,,,claudio.javier.poggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5041910,"Carlos Castagneto","Carlos Castagneto","Carlos Castagneto","Carlos Castagneto","Carlos Castagneto","Carlos Castagneto","Carlos Castagneto",male,"association football player",Carlos,,,,,,,,,,,,,,,,,,"Carlos Castagneto","Carlos Castagneto","Carlos Castagneto","Carlos Castagneto",,,,,"Carlos Castagneto",,"Carlos Castagneto",,,,,,,,,,,,,,,1960-11-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5042165,"Carlos Salomón Heller","Carlos Salomón Heller","Carlos Heller","Carlos Salomón Heller","Carlos Salomón Heller","Carlos Heller","Carlos Heller",male,politician,Carlos,"Carlos Salomón Heller",,,,,,,,,,,,,,,,"Carlos Salomón Heller","Carlos Salomón Heller","Carlos Salomón Heller","Carlos Salomón Heller","Carlos Salomón Heller",,,,,"Carlos Heller","Carlos Salomón Heller","Carlos Salomón Heller",,,,,,,,,,,,,,,1940-10-17,,https://upload.wikimedia.org/wikipedia/commons/6/69/Carlos_heller.jpg,,,,,,,"Category:Carlos Heller",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5042309,"Carlos Mac Allister","Carlos Mac Allister","Carlos Mac Allister","Carlos Mac Allister","Carlos Mac Allister","Carlos Mac Allister","Carlos Mac Allister",male,"association football player",Carlos,"Carlos Mac Allister","Carlos Mac Allister",,,,,,,"Carlos Mac Allister",,,,"Carlos Mac Allister",,,,,"Carlos Mac Allister","Carlos Mac Allister","Carlos Mac Allister","Carlos Mac Allister",,,,,"Carlos Mac Allister",,"Carlos Mac Allister",,,"Carlos Mac Allister",,"Carlos Mac Allister",,,,"Carlos Mac Allister",,,,,,1968-03-06,/m/0411ng0,https://upload.wikimedia.org/wikipedia/commons/f/fd/Cmacallister.jpg,,,,,,,,,,,"Carlos Mac Allister",,,,"Carlos Mac Allister",,,,,,"Карлос Макаллистер","Carlos Mac Allister",,,,,,,,,,,,,,,,,"Carlos Mac Allister",,,,,,,,,,,,,,,,,,,,,,,,"Макаллистер, Карлос",,,,,,,,,"Carlos Mac Allister",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5186335,"Cristina Cremer de Busti","Cristina Cremer de Busti","Cristina Cremer de Busti","Cristina Cremer de Busti","Cristina Cremer de Busti","Cristina Cremer de Busti","Cristina Cremer de Busti",female,politician,Cristina,"María Cristina Cremer de Busti",,,,,,,,,,,,"Cristina Cremer de Busti",,,,,,,,,,,,,"Cristina Cremer de Busti",,"Cristina Cremer de Busti",,,,,,,,,,,,,,,1949,,https://upload.wikimedia.org/wikipedia/commons/b/b6/Maria_Cristina_Cremer_de_Busti.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5271125,"Diana Conti","Diana Conti","Diana Conti","Diana Conti","Diana Conti","Diana Conti","Diana Conti",female,lawyer,Diana,"Diana Conti",,,,,,,,,,,,,,,,,"Diana Conti","Diana Conti","Diana Conti","Diana Conti",,,,,"Diana Conti",,"Diana Conti",,,,,,,,,,,,,,,1956-03-29,,https://upload.wikimedia.org/wikipedia/commons/9/9e/Diana_Conti_-_Diputados.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5274589,"Diego Bossio","Diego Bossio","Diego Bossio","Diego Bossio","Diego Bossio","Diego Bossio","Diego Bossio",male,economist,Diego,,,,,,,,,,,,,,,,,,"Diego Bossio","Diego Bossio","Diego Bossio","Diego Bossio",,,,,"Diego Bossio",,"Diego Bossio",,,,,,,,,,,,,,,1979-09-09,,https://upload.wikimedia.org/wikipedia/commons/0/0a/DiegoBossio.jpg,,,,,,,"Category:Diego Bossio",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5402890,"Darío Giustozzi","Darío Giustozzi","Darío Giustozzi","Darío Giustozzi","Darío Giustozzi","Darío Giustozzi","Darío Giustozzi",male,politician,"Darío","Darío Giustozzi","Darío Giustozzi",,,,,,,,,,,"Darío Giustozzi",,,,,"Darío Giustozzi","Darío Giustozzi","Darío Giustozzi","Darío Giustozzi",,,,,,,"Darío Giustozzi",,,,,,,,,,,,,,,1964-03-15,,https://upload.wikimedia.org/wikipedia/commons/5/56/Rgiustozzi.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5640784,"José Manuel Cano","José Manuel Cano","José Manuel Cano","José Manuel Cano","José Manuel Cano","José Manuel Cano","José Manuel Cano",male,politician,"José","José Manuel Cano",,,,,,,,,,,,,,,,,"José Manuel Cano","José Manuel Cano","José Manuel Cano","José Manuel Cano",,,,,,,"José Manuel Cano",,,,,,,,,,,,,,,1965-07-15,,https://upload.wikimedia.org/wikipedia/commons/d/d0/Diputadocano.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5649262,"José Ignacio de Mendiguren","José Ignacio de Mendiguren","José Ignacio de Mendiguren","José Ignacio de Mendiguren","José Ignacio de Mendiguren","José Ignacio de Mendiguren","José Ignacio de Mendiguren",male,lawyer,"José","José Ignacio de Mendiguren",,,,,,,,,,,,,,,,,,,,,,,,,,,"José Ignacio de Mendiguren",,,,,,,,,,,,,,,1950-08-23,,https://upload.wikimedia.org/wikipedia/commons/6/6e/CFKyMendiguren.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5662066,"Sergio Bergman","Sergio Bergman","Sergio Bergman","Sergio Bergman","Sergio Bergman","Sergio Bergman","Sergio Bergman",male,politician,Sergio,"Sergio Bergman",,,,,,,,,,"סרחיו ברגמן",,,,,,,"Sergio Bergman","Sergio Bergman","Sergio Bergman","Sergio Bergman",,,,,"Sergio Bergman",,"Sergio Bergman",,,"Sergio Bergman","סרחיו ברגמן",,,,,,,,,90804620,,1962-01-23,/m/012c5y5h,https://upload.wikimedia.org/wikipedia/commons/a/a4/Sergio_Bergman..jpg,sergiobergman,,,,,,,,,,,,,sergiobergman,,,,,,,,,,,,129956090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5665422,"Alejandro Ramos","Alejandro Ramos","Alejandro Ramos","Alejandro Ramos","Alejandro Ramos","Alejandro Ramos","Alejandro Ramos",male,lawyer,Alejandro,,,,,,,,,,,,,,,,,,"Alejandro Ramos","Alejandro Ramos","Alejandro Ramos","Alejandro Ramos",,,,,,,"Alejandro Ramos",,,,,,,,,,,,,,,1975-08-02,,https://upload.wikimedia.org/wikipedia/commons/c/cf/Alejandro_Ramos.JPG,gestionaleramos,,,,,,,,,,"Alejandro Ramos",,,,"Alejandro Ramos",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5666054,"Alex Roberto Ziegler","Alex Roberto Ziegler","Alex Roberto Ziegler","Alex Roberto Ziegler","Alex Roberto Ziegler","Alex Roberto Ziegler","Alex Roberto Ziegler",male,politician,Alex,"Alex Roberto Ziegler",,,,,,,,,,,,,,,,,"Alex Roberto Ziegler","Alex Roberto Ziegler","Alex Roberto Ziegler","Alex Roberto Ziegler",,,,,,,"Alex Roberto Ziegler",,,,,,,,,,,,,,,1965-12-28,,https://upload.wikimedia.org/wikipedia/commons/3/3f/Alex_Ziegler.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5667299,"Andrés Larroque","Andrés Larroque","Andrés Larroque","Andrés Larroque","Andrés Larroque","Andrés Larroque","Andrés Larroque",male,politician,"Andrés",,,,,,,,,,,,,,,,,,"Andrés Larroque","Andrés Larroque","Andrés Larroque","Andrés Larroque",,,,,"Andrés Larroque",,"Andrés Larroque",,,,,,,,,,,,,,,1977-01-26,,https://upload.wikimedia.org/wikipedia/commons/5/5c/Cuervo_Larroque_JLS.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5668780,"Alicia Mabel Ciciliani","Alicia Mabel Ciciliani","Alicia Mabel Ciciliani","Alicia Mabel Ciciliani","Alicia Mabel Ciciliani","Alicia Mabel Ciciliani","Alicia Mabel Ciciliani",female,politician,Alicia,"Alicia Ciciliani",,,,,,,,,,,,"Alicia Mabel Ciciliani",,,,,"Alicia Mabel Ciciliani","Alicia Mabel Ciciliani","Alicia Mabel Ciciliani","Alicia Mabel Ciciliani",,,,,,,"Alicia Mabel Ciciliani",,,,,,,,,,,,,,,1956-02-09,,https://upload.wikimedia.org/wikipedia/commons/f/fe/Alicia_Ciciliani.jpg,AliciaCiciliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5668850,"Alicia Terada","Alicia Terada","Alicia Terada","Alicia Terada","Alicia Terada","Alicia Terada","Alicia Terada",female,lawyer,Alicia,,,,,,,,,,,,,"Alicia Terada",,,,,"Alicia Terada","Alicia Terada","Alicia Terada","Alicia Terada",,,,,,,"Alicia Terada",,,,,,,,,,,,,,,1956-12-26,,https://upload.wikimedia.org/wikipedia/commons/4/4c/DIPUTADA_TERADA.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5753278,"Carolina Scotto","Carolina Scotto","Carolina Scotto","Carolina Scotto",,"Carolina Scotto",,female,philosopher,Carolina,"Carolina Scotto",,,,,,,,,,,,"Carolina Scotto",,,,,"Carolina Scotto","Carolina Scotto","Carolina Scotto","Carolina Scotto",,,,,"Carolina Scotto",,"Carolina Scotto",,,,,,,,,,,,,,,1958-03-18,,https://upload.wikimedia.org/wikipedia/commons/0/0e/Carolina_Scotto_2008-02-12.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/g/12233bmj,000045597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5814956,"Dulce Granados","Dulce Granados","Dulce Granados","Dulce Granados","Dulce Granados","Dulce Granados","Dulce Granados",female,politician,Dulce,"Dulce Granados",,,,,,,,,,,,"Dulce Granados",,,,,"Dulce Granados","Dulce Granados","Dulce Granados","Dulce Granados",,,,,,,"Dulce Granados",,,,,,,,,,,,,,,1958-09-14,,https://upload.wikimedia.org/wikipedia/commons/c/c0/Dulce_Granados.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5818962,"Eduardo Amadeo","Eduardo Amadeo","Eduardo Amadeo","Eduardo Amadeo","Eduardo Amadeo","Eduardo Amadeo","Eduardo Amadeo",male,politician,Eduardo,,,,,,,,,,,,,"Eduardo Amadeo",,,,,"Eduardo Amadeo","Eduardo Amadeo","Eduardo Amadeo","Eduardo Amadeo",,,,,,,"Eduardo Amadeo",,,,,,,,,,,,,309789741,1056794658,1947-05-01,,https://upload.wikimedia.org/wikipedia/commons/6/69/Eduardo_Amadeo.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5819618,"Eduardo Raúl Costa","Eduardo Raúl Costa","Eduardo Raúl Costa","Eduardo Raúl Costa","Eduardo Raúl Costa","Eduardo Raúl Costa","Eduardo Raúl Costa",male,politician,Eduardo,"Eduardo Raúl Costa",,,,,,,,,,,,,,,,,"Eduardo Raúl Costa","Eduardo Raúl Costa","Eduardo Raúl Costa","Eduardo Raúl Costa",,,,,,,"Eduardo Raúl Costa",,,,,,,,,,,,,,,1961-08-27,,https://upload.wikimedia.org/wikipedia/commons/5/5b/Ecosta.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5857789,"Federico Pinedo","Federico Pinedo","Federico Pinedo","Federico Pinedo","Federico Pinedo","Federico Pinedo","Federico Pinedo",male,politician,Federico,,,,,,,,,,,,,"Federico Pinedo",,"فيديريكو بينيدو",,,,,,,,"فيديريكو بينيدو",,,"Federico Pinedo",,"Federico Pinedo (bisnieto)",,,"Federico Pinedo",,"Federico Pinedo",,,,,,,,,,1955-12-29,,https://upload.wikimedia.org/wikipedia/commons/5/52/Fpinedo.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Autor:Federico Pinedo (bisnieto)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5860291,"Fernando Sánchez","Fernando Sánchez","Fernando Sánchez","Fernando Sánchez","Fernando Sánchez","Fernando Sánchez","Fernando Sánchez",male,politician,Fernando,"Fernando Sánchez (diputado)",,,,,,,,,,,,,,,,,,,,,,,,,,,"Fernando Sánchez (político)",,,,,,,,,,,,,,,1973-09-07,,"https://upload.wikimedia.org/wikipedia/commons/2/23/Fernándo_Sánchez_en_Palermo.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5883959,"Graciela Camaño","Graciela Camaño","Graciela Camaño","Graciela Camaño","Graciela Camaño","Graciela Camaño","Graciela Camaño",female,lawyer,Graciela,,,,,,,,,,,,,,,,,,"Graciela Camaño","Graciela Camaño","Graciela Camaño","Graciela Camaño",,,,,,,"Graciela Camaño",,,,,,,,,,,,,,,1953,,"https://upload.wikimedia.org/wikipedia/commons/e/ec/Graciela_Camaño_1.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5889685,"Gustavo José Bevilacqua","Gustavo José Bevilacqua","Gustavo José Bevilacqua","Gustavo José Bevilacqua","Gustavo José Bevilacqua","Gustavo José Bevilacqua","Gustavo José Bevilacqua",male,lawyer,Gustavo,,,,,,,,,,,,,,,,,,"Gustavo José Bevilacqua","Gustavo José Bevilacqua","Gustavo José Bevilacqua","Gustavo José Bevilacqua",,,,,,,"Gustavo José Bevilacqua",,,,,,,,,,,,,,,1962-05-12,,https://upload.wikimedia.org/wikipedia/commons/5/5a/Gustavo_Bevilacqua.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5906382,"Héctor Recalde","Héctor Recalde","Héctor Recalde","Héctor Recalde","Héctor Recalde","Héctor Recalde","Héctor Recalde",male,lawyer,"Héctor","Héctor Recalde","Héctor Recalde",,,,,,,,,,,"Héctor Recalde",,,,,"Héctor Recalde","Héctor Recalde","Héctor Recalde","Héctor Recalde",,,,,"Héctor Recalde",,"Héctor Recalde",,,,,,,,,,,,,,,1938-05-28,,https://upload.wikimedia.org/wikipedia/commons/1/1d/Hrecalde.jpg,,,,,,,,,,,"Héctor Recalde",,,,"Héctor Recalde",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,000026540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5906402,"Héctor Roquel","Héctor Roquel","Héctor Roquel","Héctor Roquel","Héctor Roquel","Héctor Roquel","Héctor Roquel",male,politician,"Héctor",,,,,,,,,,,,,,,,,,"Héctor Roquel","Héctor Roquel","Héctor Roquel","Héctor Roquel",,,,,,,"Héctor Roquel",,,,,,,,,,,,,,,1949,,https://upload.wikimedia.org/wikipedia/commons/b/b9/PIRINCHO.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
