id,name__en,name__es,name__de,name__nl,name__fr,name__hu,name,wikipedia__en,image,gender,occupation,birth_date,death_date,given_name,original_wikiname,name__ru,identifier__NLAtrove,identifier__AuDB,family_name,twitter,identifier__google_knowledge,name__it,name__ja,wikipedia__fr,identifier__VIAF,identifier__NLA,name__nb,name__da,name__nn,name__sv,identifier__ISNI,name__cy,wikipedia__it,identifier__snac,wikipedia__ru,wikipedia__de,identifier__freebase,name__zh,wikipedia__zh,website,name__pl,wikipedia__pl,identifier__LCAuth,identifier__FAST,name__fi,name__sh,wikipedia__commons,wikipedia__fi,wikipedia__sh,identifier__quora,name__zh_hant,name__bs,name__hr,name__zh_cn,wikipedia__bs,wikipedia__hr,name__pt,wikipedia__pt,name__he,identifier__SUDOC,name__uk,wikipedia__uk,name__pa,wikipedia__pa,name__sk,wikipedia__skwikiquote,wikipedia__enwikisource,name__el,name__mg,wikipedia__mg,wikipedia__enwikiquote,identifier__IMDB,name__fa,wikipedia__simple,wikipedia__sv,identifier__BNF,name__vep,name__ar,wikipedia__ar,wikipedia__vep,name__ca,name__oc,wikipedia__es,name__zh_hans,name__zh_hk,name__zh_sg,name__zh_tw,name__ko,name__id,wikipedia__id,wikipedia__ko,name__si,wikipedia__si,name__af,name__an,name__ast,name__bar,name__bm,name__br,name__co,name__cs,name__de_at,name__de_ch,name__en_ca,name__en_gb,name__eo,name__et,name__eu,name__frc,name__frp,name__fur,name__ga,name__gd,name__gl,name__gsw,name__ia,name__ie,name__io,name__jam,name__kab,name__kg,name__lb,name__li,name__lij,name__lt,name__lv,name__min,name__ms,name__nap,name__nds,name__nds_nl,name__nrm,name__pap,name__pcd,name__pms,name__prg,name__pt_br,name__rgn,name__rm,name__ro,name__sc,name__scn,name__sco,name__sr_el,name__sw,name__tr,name__vec,name__vi,name__vls,name__vmf,name__vo,name__wa,name__wo,name__zu,identifier__hansard,identifier__OLID,identifier__NTA,identifier__NPG,name__la,wikipedia__fawikiquote,wikipedia__ja,wikipedia__la,wikipedia__plwikiquote,wikipedia__tr,identifier__MusicBrainz,wikipedia__fa,identifier__wikitree,wikipedia__cs,facebook,identifier__youtube,wikipedia__cswikiquote,wikipedia__he,wikipedia__nl,identifier__GND,identifier__Munzinger,identifier__CSPAN,name__sl,wikipedia__sl,wikipedia__vi,identifier__IIAF,identifier__Britannica,name__th,wikipedia__th,name__lmo,identifier__Gutenberg,wikipedia__hu,noble_title,name__hi,name__be,name__yo,name__mr,name__ne,wikipedia__be,wikipedia__da,wikipedia__ga,wikipedia__hi,wikipedia__mr,wikipedia__ne,wikipedia__no,wikipedia__sk,wikipedia__yo,identifier__NNDB,name__wuu,wikipedia__wuu,name__bg,wikipedia__bgwikiquote,identifier__Oxforddnb,identifier__ULAN
Q6225275,"John Carrick","John Carrick","John Carrick","John Carrick","John Carrick",,"John Carrick","John Carrick (Australian politician)",,male,,1918-09-04,,John,,,,,,,,,,,94581417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6225870,"John Cherry","John Cherry","John Cherry","John Cherry","John Cherry",,"John Cherry","John Cherry (Australian politician)","https://upload.wikimedia.org/wikipedia/commons/5/57/Former_Australian_Democrats_Queensland_senators_Michael_Macklin_and_John_Cherry,_with_Andrew_Bartlett_in_background,_in_2008.jpg",male,,1965-05-22,,John,"John Cherry (Australian politician)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6226333,"John Clemons","John Clemons","John Clemons","John Clemons","John Clemons","John Clemons","John Clemons","John Clemons",https://upload.wikimedia.org/wikipedia/commons/e/e9/John_Clemons.jpg,male,politician,1862,1944-11-10,John,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Clemons","John Clemons",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6226433,"John Coates","John Coates","John Coates","John Coates","John Coates","John Coates","John Coates","John Coates (Australian politician)",,male,politician,1944-03-23,,John,"John Coates (Australian politician)","Джон Коутс",,,,,,,,,94097028,,,,,,,,,,,,,,,,,,,,,,,,,,"約翰·科茨",,,"约翰·科茨",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6227293,"John Coulter","John Coulter","John Coulter","John Coulter","John Coulter","John Coulter","John Coulter","John Coulter (politician)",,male,politician,1930-12-03,,John,"John Coulter (politician)",,,,,,,,,,,,"John Coulter","John Coulter","John Coulter","John Coulter",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6227675,"John Croft",,"John Croft","John Croft","John Croft",,"John Croft","John Croft",https://upload.wikimedia.org/wikipedia/commons/4/4a/John_William_Croft.jpg,male,politician,1871-01-20,1913,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6228464,"John Daly","John Daly","John Daly","John Daly","John Daly","John Daly","John Daly","John Daly (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/4/46/John_Joseph_Daly.jpg,male,politician,1891-11-10,1942-04-13,John,,,1466344,daly-john-joseph-5874,Daly,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Category:John Daly (Australian politician)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6229785,"John Dooley","John Dooley","John Dooley","John Dooley","John Dooley","John Dooley","John Dooley","John Dooley (politician)",https://upload.wikimedia.org/wikipedia/commons/b/b8/John_Braidwood_Dooley.jpg,male,politician,1883-11-11,1961-08-02,John,,,1463187,dooley-john-braidwood-6001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6230006,"John Downer","John Downer","John Downer","John Downer","John Downer",,"John Downer","John Downer",https://upload.wikimedia.org/wikipedia/commons/7/72/John_Downer_(Australian_politician).jpg,male,,1843-06-06,1915-08-02,John,,,,downer-sir-john-william-6007,,,,,,,91870421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Downer-334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6232973,"John Ferguson","John Ferguson","John Ferguson","John Ferguson","John Ferguson","John Ferguson","John Ferguson","John Ferguson (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/e/e1/Senator_John_Ferguson.jpg,male,politician,1830-03-15,1906-03-30,John,,,1463258,ferguson-john-6158,,,,,,,315535243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6236016,"John Grant","John Grant","John Grant","John Grant","John Grant","John Grant","John Grant","John Grant (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/4/47/John_Grant_Australian_politician.jpg,male,politician,1857,1928-05-19,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"جان گرانت",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6236078,"John Gray","John Gray","John Gray","John Gray","John Gray","John Gray","John Gray","John Gray (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/2/27/John_Proctor_Gray.jpg,male,politician,1841-12-01,1914-04-20,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6237923,"John Harris",,"John Harris","John Harris","John Harris",,"John Harris","John Harris (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/e/e2/Senator_John_Harris.jpg,male,politician,1890-12-03,1974-10-05,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6238372,"John Hayes","John Hayes","John Hayes","John Hayes","John Hayes","John Hayes","John Hayes","John Hayes (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/d/de/John_Blyth_Hayes.jpg,male,politician,1868-04-21,1956-07-12,John,,,524564,hayes-john-blyth-6613,,,,,,,92543988,,"John Hayes","John Hayes","John Hayes","John Hayes",,,,w67w87s6,,"John Hayes (Politiker, 1868)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6239095,"John Herron","John Herron","John Herron","John Herron","John Herron",,"John Herron","John Herron (Australian politician)","https://upload.wikimedia.org/wikipedia/commons/2/28/John_Herron,_AO_(1).jpg",male,diplomat,1932-09-04,,John,"John Herron (Australian politician)",,,,,,,,,,92373087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6239528,"John Hogg","John Hogg","John Hogg","John Hogg","John Hogg","John Hogg","John Hogg","John Hogg",https://upload.wikimedia.org/wikipedia/commons/4/46/John_Hogg_Australia_Senate_of_Poland_01.JPG,male,politician,1949-03-19,,John,"John Hogg","Хогг, Джон",,,,,,,"ジョン・ホッグ",,,,"John Hogg","John Hogg","John Hogg","John Hogg",,,,,"Хогг, Джон","John Hogg (Politiker)",,,,,"John Hogg","John Hogg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6243314,"John Knight",,"John Knight","John Knight","John Knight",,"John Knight","John Knight (Australian politician)",,male,diplomat,1943-11-20,1981-03-04,John,,,463695,knight-john-william-12747,,,,,,,35714256,,,,,,"0000 0000 6329 0368",,,,,,,,,,,,,,,,,,,,,,,,,,,,,135384281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knight-5891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6244347,"John Leckie","John Leckie","John Leckie","John Leckie","John Leckie","John Leckie","John Leckie","John Leckie (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/e/ef/John_William_Leckie.jpg,male,"Australian rules footballer",1872-10-14,1947-09-25,John,,,1463142,leckie-john-william-jack-7141,,,,,,,,,"John Leckie","John Leckie","John Leckie","John Leckie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6246053,"John MacDonald","John MacDonald","John MacDonald","John MacDonald","John MacDonald","John MacDonald","John MacDonald","John MacDonald (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/8/82/John_Valentine_MacDonald.jpg,male,politician,1880-02-14,1937-08-17,John,,"Джон МакДональд",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6246365,"John Madigan",,"John Madigan",,"John Madigan",,"John Madigan","John Madigan (Australian politician)",,male,,1966-07-21,,John,"John Madigan (Australian politician)","Джон Мэдигэн",,,,,,,,,,,,,,,,,,,,,,"約翰·麥迪甘","約翰·麥迪甘",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6246816,"John Marriott",,"John Marriott","John Marriott","John Marriott",,"John Marriott","John Marriott (Australian politician)",,male,politician,1913-02-16,1994-04-13,John,,,502940,,,,,,,,92128618,,,,,,,,,w6mh5584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6247028,"John Martyr",,"John Martyr","John Martyr","John Martyr",,"John Martyr","John Martyr",https://upload.wikimedia.org/wikipedia/commons/8/8d/John_Martyr.jpg,male,politician,1932-05-25,,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6247434,"John McCallum",,"John McCallum","John McCallum","John McCallum",,"John McCallum","John McCallum (Australian politician)",,male,politician,1892-07-31,1973-12-30,John,,"Джон МакКаллум",,mccallum-john-archibald-10903,,,,,,,92654177,,,,,,,,,w6rx9v4h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6248769,"John Millen","John Millen","John Millen","John Millen","John Millen","John Millen","John Millen","John Millen (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/6/69/John_Dunlop_Millen.jpg,male,politician,1877,1941-08-01,John,,,1466290,millen-john-dunlop-7578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6249470,"John Morris",,"John Morris","John Morris","John Morris",,"John Morris","John Morris (Australian politician)",,male,politician,1936-06-12,2013-02-08,John,"John Morris (Australian politician)",,,,,,,,,,96694219,,,,,,,"John Morris",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"John Morris","John Morris",,,,,,,,,,,,,,,,,,,,,,,,,"John Morris",,,,,,,,,,,,,,,,,,,,"John Morris",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500194903
Q6249755,"John Mullan","John Mullan","John Mullan","John Mullan","John Mullan","John Mullan","John Mullan","John Mullan (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/3/3d/John_Mullan.jpg,male,politician,1871-09-08,1941-10-01,John,,,1465561,mullan-john-7677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6250221,"John Neild",,"John Neild","John Neild","John Neild",,"John Neild","John Neild",https://upload.wikimedia.org/wikipedia/commons/3/36/John_Neild.jpg,male,"insurance broker",1846-01-04,1911-03-08,John,,,642410,neild-john-cash-7734,,,,,,,95023039,,,,,,,,,w6pd3ndj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Author:John Cash Neild",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6250354,"John Newlands","John Newlands","John Newlands","John Newlands","John Newlands","John Newlands","John Newlands","John Newlands (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/c/ca/John_Newlands.jpg,male,politician,1864-08-04,1932-05-20,John,,,1479065,newland-sir-john-7829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6251843,"John Panizza",,"John Panizza","John Panizza","John Panizza",,"John Panizza","John Panizza",,male,politician,1931-03-24,1997-01-31,John,"John Panizza",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6253727,"John Quirke",,"John Quirke","John Quirke","John Quirke",,"John Quirke","John Quirke",,male,politician,1950-09-09,,John,"John Quirke",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6256068,"John Ryan",,"John Ryan","John Ryan","John Ryan",,"John Ryan","John Ryan (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/d/dd/John_Victor_Ryan.jpg,male,politician,1890-12-01,1974-10-13,John,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"جان رایان",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6257411,"John Shannon","John Shannon","John Shannon","John Shannon","John Shannon","John Shannon","John Shannon","John Shannon (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/8/8d/John_Shannon.jpg,male,politician,1862-04-28,1926-01-30,John,,"Джон Шэннон",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6257825,"John Siddons",,"John Siddons","John Siddons","John Siddons",,"John Siddons","John Siddons",,male,politician,1927-10-05,2016-09-22,John,,,,,,,,,,,91423967,,,,,,,,,,,,,,,,,,n91064344,288117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6259287,"John Stone","John Stone","John Stone","John Stone","John Stone",,"John Stone","John Stone (Australian politician)",,male,,1929-01-31,,John,"John Stone (Australian politician)",,,,,,,,,,60486828,,,,,,,,,,,,,"約翰·史東",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6260274,"John Tate",,"John Tate","John Tate","John Tate",,"John Tate","John Tate (Australian politician)",https://upload.wikimedia.org/wikipedia/commons/5/5a/John_Percival_Tate.jpg,male,politician,1895,1977-01-21,John,,"Джон Тейт",1464155,tate-john-percival-11822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6260826,"John Tierney","John Tierney","John Tierney","John Tierney","John Tierney",,"John Tierney","John Tierney (Australian politician)",,male,,1946-01-21,,John,"John Tierney (Australian politician)","Джон Тирни",,,,,,,,,91739228,,"John Tierney","John Tierney","John Tierney","John Tierney",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6261964,"John Verran","John Verran","John Verran","John Verran","John Verran","John Verran","John Verran","John Verran",https://upload.wikimedia.org/wikipedia/commons/0/09/JohnVerran.jpg,male,politician,1856-07-09,1932-06-07,John,,,,verran-john-8917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6263210,"John Watson","John Watson","John Watson","John Watson","John Watson","John Watson","John Watson","John Watson (Australian politician)",,male,politician,1937-01-21,,John,"John Watson (Australian politician)",,,,,,,,,,91846792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6263710,"John Wheeldon","John Wheeldon","John Wheeldon","John Wheeldon","John Wheeldon","John Wheeldon","John Wheeldon","John Wheeldon",,male,politician,1929-08-09,2006-05-24,John,,,,,,,,,,,91568023,,,,,,,,,w6sg6gzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6264317,"John Williams",,"John Williams","John Williams","John Williams",,"John Williams","John Williams (Australian senator)",https://upload.wikimedia.org/wikipedia/commons/b/b6/Senator_John_Williams.JPG,male,politician,1955-01-16,,John,"John Williams (New South Wales federal politician)",,,,Williams,,,,,,52924482,,,,,,,,,,,,,"約翰·威廉斯","約翰·威廉斯 (政治人物)",http://www.senatorjohnwilliams.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
